序号,转债名称,转债代码,进展/上市日期,股票名称,股票代码,行业,子行业,转债价格,涨跌,日内套利,股价,涨跌,转债成交额,转债换手率,剩余本息,转股价格,P/B,转股价值,转股溢价率,距离转股日,剩余年限,回售年限,余额/市值,余额/股本,转债余额,股票市值,税前收益率,税后收益率,税前回售收益,税后回售收益,回售价值,纯债价值,期权价值,内在价值,价值溢价,历史波动,隐含波动,预测波动,弹性,信用,折现率,双低,老式双低,新式双低,MA20乖离,热门度,转债名称
81,金牌转债,113553,2020/1/7,金牌厨柜,603180,其他,家居用品,123.6,-0.49%,-0.44%,47.84,-1.34%,11,2.30%,124.6,44.14,2.78,108.38,14.00%,13天,5.52年,3.52年,8.60%,9.40%,3.9,45,0.15%,-0.59%,-4.60%,-4.79%,85.06,92.35,31.81,124.16,-0.40%,52%,16%,16%,0.69,AA-,5.70%,137.60 ,138.8,46.5,-27.10%,18,金牌转债
51,银河转债!,123042,2020/2/14,金银河,300619,机械装备,专用设备,106.94,-0.71%,0.51%,20.02,-0.35%,7.2,4.00%,115.9,24.46,3.15,81.85,30.70%,44天,5.61年,3.61年,11.20%,9.10%,1.7,15,1.48%,0.96%,-0.69%,-0.90%,79.9,78.4,23.6,101.99,4.80%,50%,26%,18%,0.55,A+,7.40%,137.64 ,132,52.1,3.40%,26,银河转债!
66,东风转债,113030,2020/1/20,东风股份,601515,造纸包装,包装材料,109.15,-0.90%,0.01%,5.86,-2.01%,0.9,0.30%,117.3,6.9,1.87,84.93,28.50%,24天,5.55年,3.55年,3.80%,3.20%,3,78,1.33%,0.77%,-1.36%,-1.55%,87.67,91.36,14.41,105.77,3.20%,40%,21%,16%,0.44,AA,4.70%,137.65 ,133.4,42,-1.40%,17,东风转债
44,天目转债,113564,2020/3/16,天目湖,603136,旅游餐饮,旅游,118.29,0.33%,-0.91%,23.58,-0.97%,4.6,1.30%,126.7,23.8,3.12,99.08,19.40%,3月3天,5.73年,3.73年,11.00%,10.90%,3,27,1.23%,0.46%,-3.14%,-3.35%,84.51,92.86,25.23,118.09,0.20%,52%,16%,16%,0.6,AA-,5.70%,137.69 ,137.5,44.6,1.10%,13,天目转债
70,建工转债!,110064,2020/1/16,重庆建工,600939,建筑,建筑工程,106.11,-1.00%,1.00%,3.74,0.00%,8.1,0.50%,120.2,4.65,0.99,80.43,31.90%,20天,5.54年,3.54年,24.50%,19.70%,17,68,2.33%,1.68%,-0.41%,-0.64%,89.9,96.2,10.08,106.28,-0.20%,37%,18%,16%,0.34,AA+,4.20%,138.01 ,131.8,35.6,-0.90%,42,建工转债!
251,国贸转债!,110033,2016/1/19,厦门国贸,600755,交通运输,交通运输,109.21,-0.33%,0.31%,6.29,-0.16%,1.6,0.10%,109.7,7.42,0.84,84.77,28.80%,转股中,1.58年,回售中,10.40%,8.80%,12,116,0.29%,-0.85%,回售中,回售中,100.28,104.43,1.57,106,3.00%,33%,28%,15%,0.14,AAA,3.19%,138.01 ,133.6,29.2,0.90%,18,国贸转债!
190,苏农转债!,113516,2018/8/20,苏农银行,603323,金融,银行行业,103.79,-0.81%,0.87%,4.38,0.23%,15,1.10%,115.1,5.67,0.67,77.25,34.40%,转股中,4年57天,无权,16.30%,12.60%,13,79,2.58%,1.90%,无权,无权,无权,98.82,6.82,105.63,-1.70%,36%,18%,18%,0.26,AA+,3.83%,138.19 ,130.3,31.5,0.40%,38,苏农转债!
49,柳药转债,113563,2020/2/24,柳药股份,603368,医药,医药商业,115.2,0.70%,0.05%,32.73,1.27%,9.5,1.00%,113.2,34.94,1.86,93.67,23.00%,46天,5.61年,3.61年,9.50%,8.90%,8,85,-0.32%,-0.74%,-2.77%,-2.95%,87.32,87.91,21.6,109.5,5.20%,39%,24%,16%,0.59,AA,4.70%,138.20 ,136.7,48.8,1.70%,17,柳药转债
48,奥瑞转债,128096,2020/3/16,奥瑞金,2701,造纸包装,包装材料,108.912,-0.74%,0.63%,3.96,-0.25%,14,1.20%,116,4.7,1.61,84.26,29.30%,2月12天,5.69年,3.69年,11.70%,9.80%,11,93,1.14%,0.63%,-1.12%,-1.34%,89.22,92.29,13.4,105.69,3.10%,27%,22%,16%,0.43,AA+,4.20%,138.21 ,133.6,41.3,-0.50%,26,奥瑞转债
83,新北转债!,128083,2019/12/31,新北洋,2376,电子,电子行业,110.65,-1.66%,1.43%,10.13,-0.49%,17,1.70%,115.2,11.7,1.98,86.58,27.80%,12天,5.52年,3.52年,13.00%,11.30%,8.8,67,0.75%,0.25%,-1.76%,-1.95%,87.7,89.85,16.65,106.5,3.90%,41%,25%,17%,0.48,AA,4.70%,138.45 ,134.7,44.9,0.20%,18,新北转债!
94,川投转债,110061,2019/12/2,川投能源,600674,能源电力,水电,113,-0.84%,0.79%,8.93,-0.11%,6.8,0.10%,111,9.92,1.46,90.02,25.50%,转股中,5.43年,3.43年,10.20%,9.20%,40,393,-0.33%,-0.70%,-2.43%,-2.61%,90.91,91.45,15.79,107.23,5.40%,19%,23%,16%,0.51,AAA,3.70%,138.50 ,136,44.5,0.60%,18,川投转债
135,创维转债!,127013,2019/5/16,创维数字,810,电子,电子行业,118,-0.42%,0.52%,11.24,0.18%,8.6,0.70%,117.9,11.49,3.18,97.82,20.60%,转股中,4.86年,2.86年,8.20%,8.00%,9.8,120,-0.02%,-0.66%,-4.31%,-4.51%,91.06,96.32,18.83,115.15,2.50%,51%,21%,16%,0.54,AA,4.33%,138.60 ,138.2,41.9,0.80%,25,创维转债!
157,拓邦转债,128058,2019/4/8,拓邦股份,2139,电子,电子行业,119.129,-0.53%,0.53%,5.44,0.00%,0.2,0.00%,122.6,5.47,2.25,99.45,19.80%,转股中,4.75年,2.75年,10.30%,10.30%,5.7,55,0.62%,-0.19%,-4.43%,-4.71%,92.49,100.72,18.31,119.02,0.10%,48%,18%,16%,0.52,AA,4.33%,138.93 ,138.8,38.1,-0.40%,22,拓邦转债
186,机电转债!,128045,2018/9/14,中航机电,2013,航空航天,航空航天,121.5,-0.25%,-0.37%,7.89,-1.00%,15,0.60%,109.8,7.63,3.02,103.41,17.50%,转股中,4.22年,2.22年,7.40%,7.60%,21,285,-2.42%,-2.83%,-6.62%,-6.86%,95.59,95.89,20.45,116.34,4.40%,47%,24%,16%,0.62,AAA,3.33%,139.00 ,139.6,43.7,-4.20%,10,机电转债!
54,希望转债,127015,2020/2/4,新 希 望,876,农业,畜牧业,140,-1.90%,0.24%,27.93,-1.86%,147,2.60%,110.2,19.78,4.25,141.2,-0.90%,33天,5.58年,3.58年,3.40%,4.80%,40,1178,-4.26%,-4.57%,-7.95%,-8.08%,89.87,90.26,57.17,147.42,-5.00%,40%,<2%,16%,0.89,AAA,3.70%,139.10 ,138.8,48.5,-4.60%,34,希望转债
218,吉视转债!,113017,2018/1/15,吉视传媒,601929,传媒娱乐,影视娱乐,101.96,-0.23%,0.23%,2.19,0.00%,6.9,0.40%,109.8,2.95,1.03,74.24,37.30%,转股中,3.56年,1.56年,22.90%,17.00%,16,68,2.14%,1.61%,0.34%,0.05%,96.16,96.3,4.01,100.31,1.60%,32%,21%,16%,0.2,AA+,3.83%,139.26 ,129.7,33.4,6.10%,51,吉视转债!
131,一心转债,128067,2019/5/17,一心堂,2727,医药,医药商业,125.689,-1.65%,1.10%,29.65,-0.77%,3.6,0.50%,112.9,26.83,3.59,110.51,13.70%,转股中,4.87年,2.87年,3.60%,4.00%,6,168,-2.22%,-2.68%,-6.28%,-6.47%,91.02,92.21,30.12,122.33,2.70%,40%,24%,16%,0.72,AA,4.33%,139.39 ,140.9,48.7,2.80%,21,一心转债
210,杭电转债!,113505,2018/3/27,XD杭电股,603618,能源电力,电力设备,105.81,-0.74%,0.31%,5.65,-1.57%,2,0.20%,112.3,7.14,1.63,79.13,33.70%,转股中,3.75年,1.75年,19.20%,15.20%,7.5,39,1.63%,1.02%,-1.51%,-1.79%,94.84,96.09,6.56,102.65,3.10%,44%,22%,16%,0.27,AA,4.33%,139.51 ,132.5,36.4,-8.40%,41,杭电转债!
212,玲珑转债!,113019,2018/3/22,玲珑轮胎,601966,汽车,零部件制,123,-1.13%,0.04%,19.55,-1.96%,8.1,0.30%,112.5,18.55,2.09,105.39,16.70%,转股中,2.73年,0.73年,8.50%,9.00%,20,235,-3.25%,-4.04%,-19.90%,-20.10%,98,102.01,14.92,116.92,5.20%,32%,26%,16%,0.56,AA+,3.69%,139.70 ,140.6,38.6,-2.00%,10,玲珑转债!
141,未来转债,128063,2019/4/24,德尔未来,2631,其他,家居用品,111.07,-0.90%,0.22%,7.43,-1.85%,2.1,0.30%,128.2,8.61,2.89,86.3,28.70%,转股中,4.82年,3.82年,12.70%,10.90%,6.3,50,3.10%,2.11%,-0.51%,-0.92%,88.87,100.45,12.57,113.03,-1.70%,50%,15%,16%,0.37,AA-,5.33%,139.77 ,135.8,35.4,-0.30%,40,未来转债
34,永高转债,128099,2020/4/10,永高股份,2641,建筑,建筑行业,126.8,-1.09%,-1.55%,6.9,-3.50%,14,1.50%,113.2,6.16,2.27,112.01,13.20%,3月13天,5.76年,3.76年,9.00%,10.10%,7,78,-1.98%,-2.38%,-5.03%,-5.19%,86.72,87.31,36.72,124.03,2.20%,40%,20%,17%,0.75,AA,4.70%,140.00 ,141.6,54.3,-3.00%,10,永高转债
171,奇精转债!,113524,2019/1/7,奇精机械,603677,家电,零部件制,103.18,0.09%,0.20%,10.76,1.13%,2.2,0.70%,117.9,14.28,2.07,75.35,36.90%,转股中,4.52年,2.52年,16.00%,12.00%,3.3,21,3.05%,2.33%,0.08%,-0.17%,92.36,97.69,7.24,104.94,-1.70%,46%,16%,18%,0.25,AA,4.33%,140.08 ,131,33.3,2.00%,50,奇精转债!
96,金力转债!,123033,2019/11/25,金力永磁,300748,电子,元器件制,113.03,-0.20%,-0.08%,36.53,-0.54%,105,21.40%,121.9,41.09,12.43,88.9,27.10%,转股中,5.41年,3.41年,2.90%,2.60%,4.4,151,1.45%,0.74%,-1.97%,-2.25%,86.73,91.1,19.05,110.15,2.60%,75%,20%,16%,0.51,AA-,5.70%,140.13 ,137.2,46.1,0.30%,28,金力转债!
223,太阳转债!,128029,2018/1/16,太阳纸业,2078,造纸包装,造纸行业,125.56,1.11%,1.69%,9.47,4.18%,37,2.40%,107.8,8.65,1.64,109.48,14.70%,转股中,2.55年,0.55年,4.90%,5.30%,12,245,-5.87%,-6.40%,-28.40%,-28.70%,98.4,98.39,18.94,117.33,7.00%,39%,34%,16%,0.67,AA+,3.69%,140.26 ,141.6,43.2,10.90%,8,太阳转债!
184,利尔转债!,128046,2018/11/9,利尔化学,2258,石油天然,农化,114.398,-0.23%,-0.02%,16.92,-0.53%,1.9,0.20%,112.9,18.62,2.74,90.87,25.90%,转股中,4.36年,2.36年,9.60%,8.70%,8.5,89,-0.31%,-0.84%,-3.95%,-4.20%,92.99,94.2,14.54,108.74,5.20%,43%,25%,16%,0.48,AA,4.33%,140.30 ,137.9,43.7,10.40%,11,利尔转债!
167,联泰转债!,113526,2019/2/18,联泰环保,603797,城市公用,三废处理,135.15,-0.69%,0.42%,11.2,-0.27%,3.5,1.30%,110.8,8.72,2.45,128.44,5.20%,转股中,4.63年,2.63年,5.80%,7.40%,2.1,36,-4.27%,-4.67%,-9.22%,-9.42%,91.84,91.39,37.05,128.44,5.20%,47%,>100%,18%,1,AA,4.33%,140.35 ,141.9,50,0.10%,9,联泰转债!
147,招路转债!,127012,2019/4/30,招商公路,1965,机场高速,高速,103.675,-0.08%,-0.11%,6.88,-0.72%,8.5,0.20%,108.2,9.09,0.89,75.69,37.00%,转股中,4.79年,2.79年,11.80%,8.90%,50,425,0.91%,0.58%,-0.57%,-0.70%,92.58,92.65,5.87,98.52,5.20%,31%,24%,15%,0.27,AAA,3.33%,140.68 ,131.7,39,0.20%,38,招路转债!
219,航电转债,110042,2018/1/15,中航电子,600372,航空航天,航空航天,116.2,-0.45%,0.56%,13.22,0.23%,1.9,0.10%,109.3,14.18,3.11,93.23,24.60%,转股中,3.55年,1.55年,10.30%,9.60%,24,233,-1.74%,-2.22%,-6.93%,-7.21%,97.21,97.53,11.84,109.37,6.20%,36%,28%,16%,0.47,AAA,3.33%,140.80 ,139.2,41.6,-2.60%,11,航电转债
23,龙净转债!,110068,2020/4/15,龙净环保,600388,城市公用,三废处理,107.29,-0.52%,0.16%,8.78,-0.90%,8.2,0.40%,115,10.93,1.71,80.33,33.60%,3月26天,5.80年,3.80年,21.30%,17.10%,20,94,1.22%,0.75%,-0.91%,-1.08%,88.03,90.96,12.36,103.32,3.80%,30%,23%,17%,0.39,AA+,4.20%,140.89 ,134.3,43.3,-0.10%,27,龙净转债!
196,德尔转债!,123011,2018/8/14,德尔股份,300473,汽车,零部件制,102.8,-0.20%,0.76%,25.8,2.22%,6.1,2.40%,117.1,34.66,1.29,74.44,38.10%,转股中,4年42天,2年42天,8.50%,6.40%,2.5,29,3.29%,2.52%,0.34%,0.03%,92.18,95.05,7.01,102.06,0.70%,36%,21%,17%,0.25,AA-,5.33%,140.90 ,131.2,36.1,4.50%,38,德尔转债!
47,恩捷转债!,128095,2020/2/28,恩捷股份,2812,电子,元器件制,120.11,-1.35%,1.55%,64.06,0.33%,41,2.10%,115.3,64.49,11.27,99.33,20.90%,2月12天,5.69年,3.69年,3.10%,3.10%,16,516,-0.73%,-1.20%,-3.75%,-3.93%,87.13,89.26,25.79,115.04,4.40%,71%,26%,17%,0.63,AA,4.70%,141.01 ,140.9,51.6,12.00%,18,恩捷转债!
166,维格转债!,113527,2019/2/19,锦泓集团,603518,服装纺织,服装行业,92.48,-0.46%,0.24%,6.54,-1.65%,10,1.50%,120.2,10.52,0.66,62.17,48.80%,转股中,4.64年,2.64年,45.20%,28.10%,7.5,17,5.94%,5.13%,4.16%,3.89%,89.65,94.94,3.92,98.86,-6.50%,44%,<2%,18%,0.14,AA,5.33%,141.28 ,122.8,27.8,3.40%,100,维格转债!
19,瀚蓝转债,110069,2020/5/7,瀚蓝环境,600323,城市公用,三废处理,127.02,0.02%,2.03%,22.66,2.81%,7.4,0.60%,113.5,20.42,2.59,110.97,14.50%,4月9天,5.84年,3.84年,5.70%,6.30%,9.9,174,-1.93%,-2.33%,-5.30%,-5.40%,86.8,89.52,32.07,121.59,4.50%,29%,26%,16%,0.73,AA+,4.20%,141.52 ,143.1,53.5,3.80%,7,瀚蓝转债
121,智能转债!,128070,2019/7/23,智能自控,2877,机械装备,通用设备,105.09,-0.21%,0.03%,7.33,-0.41%,12,5.00%,118.1,9.55,3.45,76.75,36.90%,转股中,5年26天,无权,9.40%,7.20%,2.3,24,2.39%,1.74%,无权,无权,无权,83.02,17.02,100.04,5.00%,70%,27%,18%,0.44,A+,7.40%,141.99 ,133.4,50.4,-0.40%,36,智能转债!
134,雅化转债!,128065,2019/5/10,雅化集团,2497,石油天然,化工,116.5,-1.26%,0.29%,8.32,-1.77%,20,2.20%,110.9,8.96,2.99,92.86,25.50%,转股中,4.86年,2.86年,10.00%,9.30%,8,80,-1.03%,-1.43%,-3.90%,-4.10%,91.05,90.61,18.36,108.97,6.90%,53%,27%,16%,0.55,AA,4.33%,142.00 ,140.1,49.1,3.90%,25,雅化转债!
240,久其转债!,128015,2017/7/18,久其软件,2279,计算机及,软件开发,103.7,0.06%,0.75%,7.11,4.10%,32,4.00%,111.8,9.48,6.62,75,38.30%,转股中,3年2.0天,1年2.0天,15.40%,11.60%,7.8,51,2.59%,1.84%,-0.96%,-1.38%,94.79,91.58,6.83,98.4,5.40%,46%,33%,17%,0.2,A+,7.03%,142.00 ,132.4,37.6,8.30%,61,久其转债!
105,华夏转债,128077,2019/11/7,华夏航空,2928,交通运输,航空运输,143.5,7.75%,1.05%,15.32,9.98%,604,64.50%,120.8,10.52,3.72,145.63,-1.50%,转股中,5.36年,3.36年,7.30%,10.60%,6.7,92,-3.22%,-3.85%,-8.79%,-8.97%,85.86,90.34,64.77,155.11,-7.50%,55%,<2%,18%,0.88,AA-,5.70%,142.00 ,141.4,51,13.70%,25,华夏转债
108,万里转债!,123032,2019/10/31,万里马,300591,服装纺织,服装纺织,114.877,-1.24%,-1.12%,6.24,-4.44%,61,29.10%,132.8,6.92,3.98,90.17,27.40%,转股中,5.35年,3.35年,9.20%,8.30%,1.8,19,2.85%,1.84%,-1.81%,-2.22%,84.46,92.03,24.67,116.69,-1.60%,46%,15%,18%,0.53,A+,7.40%,142.28 ,139.6,47.6,2.00%,44,万里转债!
57,璞泰转债!,113562,2020/2/4,璞泰来,603659,电子,元器件制,129.69,-0.70%,0.82%,95.21,0.16%,15,1.30%,113.3,82.73,11.81,115.09,12.70%,32天,4.58年,2.58年,2.10%,2.40%,8.7,414,-2.94%,-3.44%,-8.41%,-8.53%,90.91,93.54,31.43,124.97,3.80%,53%,25%,16%,0.74,AA,4.33%,142.39 ,144.3,50.8,14.40%,18,璞泰转债!
237,金禾转债!,128017,2017/11/27,金禾实业,2597,石油天然,化工,120.65,-0.87%,0.17%,22.18,-1.25%,0.6,0.10%,109.8,22.42,2.97,98.93,22.00%,转股中,3.41年,1.41年,4.80%,4.80%,6,124,-2.78%,-3.29%,-9.90%,-10.20%,95.99,95.31,17.4,112.71,7.00%,36%,30%,17%,0.56,AA,4.33%,142.65 ,142.4,46.4,1.60%,12,金禾转债!
100,北方转债,127014,2019/11/21,北方国际,65,建筑,建筑工程,110.9,-0.28%,0.34%,7.36,0.14%,7.6,1.20%,115.6,8.75,1.16,84.11,31.80%,转股中,5.38年,3.38年,10.20%,8.60%,5.8,57,0.79%,0.27%,-1.79%,-2.01%,90.13,93.1,13.23,106.33,4.30%,47%,24%,17%,0.41,AA+,4.20%,142.70 ,137.7,44.6,-1.50%,18,北方转债
33,华安转债,110067,2020/4/9,华安证券,600909,金融,证券行业,109.69,0.14%,0.21%,7.23,0.84%,11,0.40%,110.5,8.77,1.92,82.44,33.10%,3月14天,5.76年,无权,10.70%,8.80%,28,262,0.13%,-0.21%,无权,无权,无权,89.84,13.46,103.3,6.20%,39%,27%,18%,0.42,AAA,3.70%,142.79 ,136.9,47.1,0.70%,24,华安转债
97,石英转债!,113548,2019/11/22,石英股份,603688,电子,电子行业,144.45,0.33%,0.80%,22.3,1.13%,61,13.60%,124.8,15.25,4.97,146.23,-1.20%,转股中,5.39年,3.39年,4.10%,5.90%,3.1,76,-2.73%,-3.46%,-8.73%,-8.94%,86.17,93.19,53.04,146.23,-1.20%,50%,<2%,17%,1,AA-,5.70%,143.25 ,142.7,49.5,-1.80%,12,石英转债!
209,长证转债!,127005,2018/4/11,长江证券,783,金融,证券行业,112.65,-0.23%,0.66%,6.28,1.13%,8.5,0.20%,109.3,7.28,1.27,86.26,30.60%,转股中,3.76年,无权,14.40%,12.40%,50,347,-0.81%,-1.27%,无权,无权,无权,96.84,10.05,106.89,5.40%,34%,29%,18%,0.38,AAA,3.33%,143.25 ,139,42.2,-0.20%,17,长证转债!
32,红相转债,123044,2020/4/13,红相股份,300427,能源电力,电力设备,113.25,-0.67%,-0.13%,16.47,-1.67%,7.4,1.10%,125.5,18.93,2.55,87,30.20%,3月14天,5.76年,3.76年,9.90%,8.60%,5.9,59,1.84%,1.09%,-1.93%,-2.16%,84.67,91.88,18.86,110.75,2.30%,49%,21%,17%,0.48,AA-,5.70%,143.45 ,139.5,47.6,-3.30%,17,红相转债
236,小康转债!,113016,2017/11/21,小康股份,601127,汽车,零部件制,102.61,0.87%,0.85%,11.45,9.99%,347,38.50%,110.3,15.74,2.24,72.74,41.10%,转股中,3.42年,1.42年,6.10%,4.40%,8.8,145,2.18%,1.60%,0.12%,-0.23%,96.17,95.72,3.81,99.53,3.10%,34%,28%,16%,0.17,AA,4.33%,143.71 ,132.5,36.3,38.80%,46,小康转债!
145,精测转债!!,123025,2019/4/19,精测电子,300567,电子,液晶显示,144.298,0.11%,-0.04%,72.3,0.07%,238,52.60%,117.3,49.95,12.71,144.74,-0.30%,转股中,4.81年,2.81年,1.80%,2.50%,3.1,178,-4.29%,-4.88%,-10.50%,-10.70%,88.93,91.84,52.9,144.75,-0.30%,73%,<2%,17%,1,AA-,5.33%,144.00 ,143.9,52,4.30%,21,精测转债!!
71,至纯转债,113556,2020/1/9,至纯科技,603690,机械装备,专用设备,132.44,-1.09%,1.37%,34.96,0.34%,34,7.10%,126.8,29.47,6.55,118.63,11.60%,20天,5.54年,3.54年,3.90%,4.70%,3.6,90,-0.80%,-1.58%,-6.21%,-6.43%,80.64,86.16,46.37,132.54,-0.10%,65%,19%,16%,0.82,A+,7.40%,144.04 ,146.3,60.1,0.70%,14,至纯转债
208,敖东转债!,127006,2018/5/11,吉林敖东,623,金融,证券行业,105.16,0.10%,0.18%,15.57,1.24%,17,0.70%,108,20.62,0.82,75.51,39.30%,转股中,3.77年,1.77年,13.30%,10.00%,24,181,0.72%,0.31%,-1.74%,-1.90%,94.57,93.9,5.13,99.03,6.20%,31%,29%,16%,0.23,AA+,3.83%,144.46 ,134.8,40.2,1.70%,27,敖东转债!
52,东财转2,123041,2020/2/14,东方财富,300059,金融,证券行业,131.979,-0.11%,0.71%,15.37,0.79%,206,2.10%,110.5,13.13,4.67,117.06,12.70%,41天,5.61年,3.61年,5.90%,6.90%,73,1239,-3.15%,-3.48%,-6.58%,-6.68%,87.64,87.99,39.21,127.2,3.80%,48%,26%,18%,0.76,AA+,4.20%,144.68 ,146.9,58.9,-5.30%,39,东财转2
21,华体转债,113574,2020/4/27,华体科技,603679,城市公用,城市公用,113.14,-0.72%,-0.24%,41.02,-1.54%,2.2,0.90%,116.4,47.72,5.87,85.96,31.60%,4月3天,5.82年,3.82年,5.00%,4.30%,2.1,42,0.50%,0.00%,-1.98%,-2.19%,78.95,77.6,26.25,103.85,8.90%,49%,28%,16%,0.62,A+,7.40%,144.74 ,140.3,61.4,-6.10%,8,华体转债
39,康弘转债,128098,2020/3/31,康弘药业,2773,医药,化学制药,123.5,-0.24%,-0.33%,35.98,-0.88%,11,0.50%,116.3,35.58,6.55,101.12,22.10%,3月7天,5.75年,3.75年,5.20%,5.20%,16,315,-1.06%,-1.55%,-4.38%,-4.55%,86.88,89.78,26.08,115.86,6.60%,43%,25%,16%,0.65,AA,4.70%,145.60 ,145.9,56.1,-1.80%,26,康弘转债
65,深南转债,128088,2020/1/16,深南电路,2916,电子,元器件制,147.401,0.75%,0.89%,158.33,1.80%,122,5.50%,115.1,105.79,10.57,149.66,-1.50%,24天,5.55年,3.55年,2.00%,3.00%,15,752,-4.43%,-4.88%,-9.12%,-9.28%,87.48,89.62,66.84,156.46,-5.80%,66%,<2%,16%,0.91,AA,4.70%,145.90 ,145.1,55.5,-10.50%,35,深南转债
163,今飞转债!,128056,2019/3/22,今飞凯达,2863,汽车,零部件制,104,-0.46%,0.27%,4.95,-0.60%,20,5.30%,121,6.76,1.84,73.22,42.00%,转股中,4.73年,2.73年,19.70%,14.50%,3.7,19,3.33%,2.53%,0.06%,-0.22%,85.75,88.4,11.31,99.71,4.30%,59%,25%,17%,0.32,A+,7.03%,146.00 ,134.8,46.4,1.70%,56,今飞转债!
180,科森转债!!,113521,2018/12/7,科森科技,603626,通信互联,通信设备,145.91,0.65%,-0.09%,12.63,0.64%,46,20.50%,115.2,8.7,2.93,145.17,0.50%,转股中,4.45年,2.45年,2.60%,3.80%,1.6,60,-5.27%,-5.83%,-12.30%,-12.50%,92.79,95.8,57.68,153.48,-4.90%,58%,<2%,18%,0.87,AA,4.33%,146.41 ,146.6,50.8,12.30%,29,科森转债!!
1,龙蟠转债,113581,2020/5/19,龙蟠科技,603906,石油天然,化工,137.34,16.70%,-8.32%,11.92,9.96%,1251,226%,129.6,9.48,2.61,125.74,9.20%,4月25天,5.88年,3.88年,11.10%,13.90%,4,36,-1.01%,-1.80%,-6.12%,-6.40%,80.24,86.23,55.33,141.56,-3.00%,49%,<2%,17%,0.84,A+,7.40%,146.54 ,148.9,62.7,24.60%,11,龙蟠转债
224,赣锋转债!,128028,2018/1/19,赣锋锂业,2460,有色金属,小金属,134.2,-0.88%,0.29%,50.19,-0.75%,25,2.00%,109.3,42.28,7.89,118.71,13.00%,转股中,3.54年,1.54年,1.40%,1.70%,9.2,649,-5.71%,-6.15%,-12.80%,-13.00%,94.96,94.28,32.65,126.93,5.70%,58%,30%,17%,0.78,AA,4.33%,147.20 ,149.7,54.7,1.30%,15,赣锋转债!
55,乐普转债,123040,2020/1/23,乐普医疗,300003,医药,医疗器械,127.521,-0.37%,1.29%,34.42,1.38%,11,1.10%,111.1,32.39,7.85,106.27,20.00%,33天,4.58年,2.58年,1.20%,1.30%,7.5,613,-3.00%,-3.42%,-7.83%,-7.96%,92.1,93.73,24.03,117.76,8.30%,42%,31%,16%,0.66,AA+,3.83%,147.52 ,148.8,55,-9.20%,21,乐普转债
217,迪龙转债!,128033,2018/1/29,雪迪龙,2658,城市公用,三废处理,100.53,-0.46%,0.40%,6.03,-0.50%,6.1,1.20%,109.8,8.83,1.82,68.29,47.20%,转股中,3.56年,1.56年,14.30%,9.70%,5.2,36,2.56%,2.02%,1.17%,0.87%,95.37,94.7,3.38,98.08,2.50%,39%,26%,17%,0.14,AA,4.33%,147.73 ,132.8,37.4,1.40%,40,迪龙转债!
153,苏银转债!,110053,2019/4/3,江苏银行,600919,金融,银行行业,109.24,0.22%,-0.17%,5.96,0.17%,94,0.40%,119.1,7.56,0.6,78.84,38.60%,转股中,4.77年,无权,29.10%,22.90%,200,688,1.88%,1.16%,无权,无权,无权,102.32,7.67,109.99,-0.70%,19%,18%,18%,0.27,AAA,3.33%,147.84 ,139.6,37.3,0.10%,53,苏银转债!
235,时达转债!,128018,2017/12/4,新时达,2527,机械装备,机器人及,100.81,-0.09%,0.14%,5.1,0.39%,14,1.60%,110.3,7.45,1.27,68.46,47.30%,转股中,3.42年,1.42年,27.80%,19.00%,8.8,32,2.72%,2.14%,1.25%,0.90%,96.17,95.72,2.68,98.39,2.50%,36%,24%,16%,0.12,AA,4.33%,148.11 ,133.2,37,3.20%,45,时达转债!
154,浙商转债!,113022,2019/3/28,浙商证券,601878,金融,证券行业,111.25,-0.26%,0.80%,10.12,1.50%,16,0.40%,109.8,12.46,2.29,81.22,37.00%,转股中,4.76年,无权,10.40%,8.40%,35,337,-0.28%,-0.66%,无权,无权,无权,94.21,10.32,104.53,6.40%,47%,30%,18%,0.36,AAA,3.33%,148.25 ,141.3,47.1,2.40%,24,浙商转债!
84,先导转债,123036,2020/1/10,先导智能,300450,机械装备,专用设备,131.65,0.12%,2.52%,44.16,3.52%,2.6,0.20%,115.1,39.15,9.57,112.8,16.70%,11天,5.52年,3.52年,2.60%,2.90%,10,389,-2.45%,-2.91%,-6.35%,-6.52%,87.62,89.76,34.56,124.32,5.90%,65%,29%,16%,0.75,AA,4.70%,148.35 ,150.5,60.7,9.10%,21,先导转债
204,新泉转债!!,113509,2018/6/22,新泉股份,603179,汽车,零部件制,149.9,2.53%,-0.70%,21.62,1.98%,183,39.40%,110.3,14.22,2.97,152.04,-1.40%,转股中,3.99年,1.99年,5.00%,7.50%,3.2,64,-7.50%,-7.92%,-12.50%,-12.70%,93.86,93.4,64.3,157.7,-4.90%,52%,<2%,17%,0.92,AA,4.33%,148.50 ,147.8,53.9,4.30%,13,新泉转债!!
169,溢利转债!,123018,2019/1/23,溢多利,300381,医药,原料药,149.9,4.31%,0.23%,12.68,4.53%,801,274%,114.9,8.35,2.25,151.86,-1.30%,转股中,4.54年,2.54年,3.50%,5.30%,2,58,-5.79%,-6.32%,-12.80%,-13.00%,89.97,91.2,60.65,151.86,-1.30%,39%,<2%,17%,1,AA-,5.33%,148.60 ,147.9,56.7,9.10%,13,溢利转债!
