序号,转债名称,转债代码,进展/上市日期,股票名称,股票代码,行业,子行业,转债价格,涨跌,日内套利,股价,涨跌,转债成交额,转债换手率,剩余本息,转股价格,P/B,转股价值,转股溢价率,距离转股日,剩余年限,回售年限,余额/市值,余额/股本,转债余额,股票市值,税前收益率,税后收益率,税前回售收益,税后回售收益,回售价值,纯债价值,期权价值,内在价值,价值溢价,历史波动,隐含波动,预测波动,弹性,信用,折现率,双低,老式双低,新式双低,MA20乖离,热门度,转债名称
10,聚飞转债,123050,2020/5/15,聚飞光电,300303,电子,LED行,123.5,1.33%,1.19%,6,3.45%,12,1.40%,124.2,5.28,3.39,113.64,8.70%,4月0天,5.81年,3.81年,9.20%,10.40%,7.1,77,0.10%,-0.59%,-4.24%,-4.42%,83.77,90.67,38.02,128.69,-4.00%,44%,14%,17%,0.73,AA-,5.68%,132.20 ,133.4,42.7,7.50%,9,聚飞转债
99,天路转债,110060,2019/11/28,西藏天路,600326,建筑,水泥,115.02,0.03%,-1.20%,7.08,-1.94%,18,1.40%,115.3,7.24,1.81,97.79,17.60%,转股中,5.35年,3.35年,17.70%,17.30%,11,61,0.05%,-0.46%,-2.91%,-3.10%,88.53,90.72,22.56,113.29,1.50%,44%,18%,16%,0.61,AA,4.68%,132.62 ,132.2,41.5,2.20%,15,天路转债
135,创维转债!,127013,2019/5/16,创维数字,000810,电子,电子行业,117.81,-0.16%,0.31%,11.36,0.26%,10,0.90%,117.9,11.39,3.21,99.74,18.10%,转股中,4.81年,2.81年,8.10%,8.10%,9.8,121,0.02%,-0.63%,-4.32%,-4.52%,91,96.1,20.07,116.18,1.40%,51%,20%,16%,0.57,AA,4.42%,135.91 ,135.9,39.8,2.00%,25,创维转债!
213,大族转债!,128035,2018/3/5,大族激光,002008,机械装备,专用设备,107.963,0.82%,-0.83%,34.17,-0.06%,11,0.40%,108,52.3,4.36,65.33,65.20%,转股中,3.63年,1.63年,6.30%,4.10%,23,365,0.01%,-0.41%,-1.86%,-2.32%,97.47,94.11,4.14,98.25,9.90%,45%,40%,16%,0.05,AA+,3.92%,173.16 ,150.6,53.1,7.50%,20,大族转债!
29,联创转债!,128101,2020/4/13,联创电子,002036,电子,液晶显示,115.032,0.03%,0.51%,12.25,1.16%,6.9,2.00%,115.1,14.48,3.77,84.6,36.00%,3月1天,5.73年,3.73年,2.60%,2.20%,3,114,0.01%,-0.46%,-2.67%,-2.84%,86.81,88.97,16.15,105.12,9.40%,56%,32%,17%,0.46,AA,4.68%,151.03 ,145.5,56.5,-1.20%,15,联创转债!
199,博世转债!,123010,2018/8/14,博世科,300422,城市公用,三废处理,112.91,0.19%,-0.51%,11.24,-0.62%,0.3,0.10%,112.9,12.28,2.32,91.53,23.40%,转股中,4年13天,2年13天,10.80%,9.80%,4.3,40,0.00%,-0.58%,-3.96%,-4.24%,92.18,91.69,17.26,108.95,3.60%,40%,23%,17%,0.52,AA-,5.42%,136.31 ,134.3,42.1,1.90%,25,博世转债!
227,特一转债!,128025,2017/12/28,特一药业,002728,医药,化学制药,109.999,-0.34%,0.21%,14.45,-0.21%,7.6,2.30%,109.8,14.7,2.54,98.3,11.90%,转股中,3.46年,1.46年,10.20%,10.00%,3,29,-0.05%,-0.58%,-4.26%,-4.55%,94.19,91.81,19.77,111.58,-1.40%,30%,17%,17%,0.6,AA-,5.42%,121.90 ,121.7,27.5,1.40%,43,特一转债!
33,三祥转债!,113572,2020/4/9,三祥新材,603663,其他,其他,113.5,-0.33%,-0.36%,14.34,-0.90%,1,0.40%,113.2,14.19,4.91,101.06,12.30%,2月28天,5.72年,3.72年,7.50%,7.60%,2.1,27,-0.05%,-0.46%,-2.31%,-2.49%,78.83,75.93,38.77,114.7,-1.00%,45%,16%,17%,0.77,A+,7.38%,125.80 ,125.9,47.1,0.80%,14,三祥转债!
83,金牌转债,113553,2020/1/7,金牌厨柜,603180,其他,家居用品,125,0.68%,-0.34%,47.69,0.48%,12,2.50%,124.6,44.14,2.77,108.04,15.70%,转股中,5.48年,3.48年,8.70%,9.40%,3.9,45,-0.06%,-0.80%,-4.95%,-5.15%,85.32,92.66,31.28,123.94,0.90%,52%,18%,16%,0.69,AA-,5.68%,140.70 ,142,49.3,-12.20%,17,金牌转债
144,现代转债,110057,2019/4/30,现代制药,600420,医药,化学制药,111.34,-0.41%,-1.45%,9.65,-3.40%,22,1.20%,110.8,9.99,1.33,96.6,15.30%,转股中,4.78年,2.78年,16.30%,15.80%,16,99,-0.10%,-0.52%,-2.53%,-2.74%,93.64,94.64,17.31,111.96,-0.50%,30%,14%,16%,0.55,AAA,3.42%,126.64 ,126.1,31.4,7.00%,23,现代转债
251,国贸转债!,110033,2016/1/19,厦门国贸,600755,交通运输,交通运输,109.9,0.18%,-0.18%,6.51,0.00%,4.7,0.40%,109.7,7.42,0.87,87.74,25.30%,转股中,1.54年,回售中,10.10%,8.80%,12,120,-0.12%,-1.28%,回售中,回售中,100.28,104.56,2.07,106.63,3.10%,33%,26%,15%,0.18,AAA,3.20%,135.20 ,132.1,27.5,3.40%,18,国贸转债!
200,湖广转债!,127007,2018/8/1,湖北广电,000665,传媒娱乐,影视娱乐,113.65,0.44%,-0.73%,5.46,-0.55%,4.3,0.30%,113.1,5.61,0.82,97.33,16.80%,转股中,4年6.3天,2年6.3天,22.70%,22.10%,12,54,-0.12%,-0.72%,-4.21%,-4.50%,95.37,97.28,16.71,113.99,-0.30%,45%,17%,17%,0.53,AA+,3.92%,130.45 ,130,32.7,-2.70%,18,湖广转债!
129,三星转债,113536,2019/6/24,三星新材,603578,家电,零部件制,115.49,-0.03%,-0.47%,21.13,-0.75%,1.3,0.60%,114.8,19.54,3.05,108.14,6.80%,转股中,4.94年,2.94年,10.10%,10.90%,1.9,19,-0.12%,-0.66%,-3.55%,-3.75%,90.41,93.06,29.39,122.45,-5.70%,41%,10%,18%,0.67,AA,4.42%,122.29 ,122.8,29.8,-1.60%,42,三星转债
246,海印转债!,127003,2016/7/1,海印股份,000861,商业零售,商场,112.1,-0.27%,0.44%,3.19,0.31%,7.4,0.70%,111.8,3.01,2.02,105.98,5.80%,转股中,1.96年,回售中,13.20%,14.00%,9.4,71,-0.14%,-1.22%,回售中,回售中,100.3,103.2,12.68,115.87,-3.30%,32%,12%,16%,0.55,AA,4.20%,117.90 ,118.2,15,2.40%,85,海印转债!
51,柳药转债,113563,2020/2/24,柳药股份,603368,医药,医药商业,114.26,-0.50%,0.13%,33.7,-0.59%,8.4,0.90%,113.2,34.94,1.92,96.45,18.50%,30天,5.57年,3.57年,9.20%,8.90%,8,87,-0.17%,-0.60%,-2.58%,-2.77%,87.55,88.17,23.24,111.42,2.60%,39%,21%,16%,0.62,AA,4.68%,132.76 ,132.1,43.9,3.20%,17,柳药转债
94,利德转债!,123035,2019/12/9,利亚德,300296,电子,LED行,116.75,1.52%,-1.08%,6,1.01%,2.8,0.30%,115.6,6.98,1.81,85.96,35.80%,转股中,5.40年,3.40年,5.20%,4.50%,8,153,-0.19%,-0.70%,-3.20%,-3.41%,90.14,93.14,14.25,107.39,8.70%,50%,29%,17%,0.43,AA+,4.18%,152.55 ,147.5,54.4,2.80%,18,利德转债!
128,中环转债,123026,2019/7/1,中环环保,300692,城市公用,三废处理,111.509,-0.88%,0.27%,12.5,-0.95%,3,1.20%,110.6,12.31,2.27,101.54,9.80%,转股中,3.97年,1.97年,11.30%,11.40%,2.3,21,-0.21%,-0.70%,-3.77%,-4.01%,91.87,90.04,25.35,115.4,-3.40%,64%,14%,18%,0.65,AA-,5.42%,121.31 ,121.5,29.6,2.60%,34,中环转债
73,至纯转债,113556,2020/1/9,至纯科技,603690,机械装备,专用设备,128.71,-0.19%,-1.47%,32.96,-2.14%,12,2.50%,126.8,29.47,6.17,111.84,15.10%,4.3天,5.50年,3.50年,4.20%,4.70%,3.6,85,-0.28%,-1.07%,-5.54%,-5.76%,80.94,86.52,40.75,127.26,1.10%,62%,17%,16%,0.78,A+,7.38%,143.81 ,145.6,59.1,0.10%,14,至纯转债
152,伊力转债!,110055,2019/4/4,伊力特,600197,食品饮料,白酒,116.64,0.77%,-1.05%,17.89,-0.45%,29,2.90%,115,17.25,2.9,103.71,12.50%,转股中,4.73年,2.73年,11.30%,11.70%,8.8,78,-0.30%,-0.87%,-4.08%,-4.30%,91.43,94.11,23.79,117.9,-1.10%,42%,14%,16%,0.64,AA,4.42%,129.14 ,129.6,35.5,14.30%,29,伊力转债!
107,金能转债,113545,2019/11/7,金能科技,603113,煤炭,炼焦,117.68,0.68%,-0.68%,12.2,0.00%,27,1.50%,115.3,11.4,1.44,107.02,10.00%,转股中,5.31年,3.31年,18.20%,19.50%,15,82,-0.39%,-0.90%,-3.58%,-3.78%,88.69,90.88,29.96,120.84,-2.60%,42%,13%,17%,0.68,AA,4.68%,127.68 ,128.3,37.5,15.70%,25,金能转债
102,索发转债,113547,2019/11/22,索通发展,603612,其他,其他,121.73,0.11%,2.77%,12.17,4.02%,12,1.00%,119.1,10.67,1.64,114.06,6.70%,转股中,5.34年,3.34年,22.50%,25.70%,9.5,42,-0.42%,-1.03%,-4.33%,-4.55%,89.15,93.83,34,127.83,-4.80%,60%,15%,17%,0.72,AA,4.68%,128.43 ,129.4,35.6,7.80%,12,索发转债
154,浙商转债!,113022,2019/3/28,浙商证券,601878,金融,证券行业,112.23,1.10%,0.30%,10.11,3.80%,30,0.80%,109.8,12.37,2.29,81.73,37.30%,转股中,4.72年,无权,10.40%,8.50%,35,337,-0.47%,-0.85%,无权,无权,无权,93.96,10.58,104.55,7.30%,47%,31%,18%,0.37,AAA,3.42%,149.53 ,142.7,48.8,3.00%,23,浙商转债!
184,利尔转债!,128046,2018/11/9,利尔化学,002258,石油天然,农化,115.422,0.18%,-0.18%,17.31,0.00%,7.5,0.80%,112.9,18.62,2.8,92.96,24.20%,转股中,4.32年,2.32年,9.40%,8.70%,8.5,91,-0.52%,-1.06%,-4.37%,-4.61%,92.96,94.03,15.85,109.88,5.00%,43%,25%,16%,0.51,AA,4.42%,139.62 ,137.9,43.9,5.00%,11,利尔转债!
27,天铁转债,123046,2020/4/17,天铁股份,300587,铁路,铁路设备,122.01,0.52%,-0.36%,17.98,0.22%,4.3,0.90%,118.2,17.35,3.12,103.63,17.70%,3月5天,5.74年,3.74年,12.20%,12.70%,4,33,-0.56%,-1.11%,-4.02%,-4.20%,84.1,86.67,32.55,119.22,2.30%,55%,21%,17%,0.7,AA-,5.68%,139.71 ,140.4,53.7,-2.50%,8,天铁转债
95,川投转债,110061,2019/12/2,川投能源,600674,能源电力,水电,114.39,-0.32%,0.32%,9.27,0.00%,5.1,0.10%,111,9.92,1.51,93.45,22.40%,转股中,5.39年,3.39年,9.80%,9.20%,40,408,-0.57%,-0.94%,-2.80%,-2.98%,91.12,91.68,17.73,109.42,4.50%,19%,22%,16%,0.54,AAA,3.68%,136.79 ,135.3,43.6,3.20%,18,川投转债
63,汽模转2,128090,2020/1/23,天汽模,002510,汽车,零部件制,119.55,0.22%,0.54%,4.35,1.16%,9,1.60%,115.2,4.19,1.5,103.82,15.20%,7天,5.52年,3.52年,11.80%,12.20%,4.7,40,-0.68%,-1.17%,-3.82%,-4.00%,87.77,89.95,29.26,119.2,0.30%,47%,21%,18%,0.66,AA,4.68%,134.75 ,135.3,45.3,-0.80%,30,汽模转2
82,明阳转债!,113029,2020/1/7,明阳智能,601615,能源电力,风能,117.6,0.68%,1.23%,12.68,2.92%,17,0.80%,113.3,12.58,2.55,100.79,16.70%,0.3天,5.49年,3.49年,9.70%,9.80%,17,175,-0.69%,-1.12%,-3.39%,-3.58%,87.99,88.61,26.98,115.59,1.70%,53%,22%,17%,0.66,AA,4.68%,134.30 ,134.4,45.8,5.10%,25,明阳转债!
47,宏辉转债,113565,2020/3/16,宏辉果蔬,603336,农业,农产品加,123,-0.77%,-0.10%,12.59,-1.02%,71,17.30%,118.2,10,3.19,125.9,-2.30%,2月13天,5.68年,3.68年,8.10%,10.20%,3.3,41,-0.71%,-1.26%,-4.28%,-4.47%,84.38,86.94,49.46,136.4,-9.80%,62%,<2%,16%,0.85,AA-,5.68%,120.70 ,120.1,33.2,-5.70%,13,宏辉转债
92,常汽转债,113550,2019/12/12,常熟汽饰,603035,汽车,零部件制,126.66,1.49%,0.39%,12.06,2.38%,8.5,0.70%,121.8,9.93,1.26,121.45,4.30%,转股中,5.41年,3.41年,27.60%,33.60%,9.3,34,-0.74%,-1.41%,-5.25%,-5.48%,86.19,91.01,43.69,134.7,-6.00%,40%,8%,17%,0.79,AA-,5.68%,130.96 ,131.9,40.9,4.80%,19,常汽转债
18,东时转债,113575,2020/4/30,东方时尚,603377,其他,其他,118.4,-0.87%,0.36%,16.6,-0.66%,4.7,0.90%,113.5,14.56,5.68,114.01,3.80%,3月25天,5.80年,3.80年,4.40%,5.00%,4.3,98,-0.74%,-1.15%,-3.28%,-3.46%,86.76,87.52,37.69,125.21,-5.40%,43%,<2%,16%,0.78,AA,4.68%,122.20 ,122.8,35.3,-0.70%,16,东时转债
234,久立转2!,128019,2017/12/1,久立特材,002318,石油天然,石油天然,112.7,-0.53%,-0.25%,7.29,-1.49%,5.1,0.40%,109.8,7.62,1.86,95.67,17.80%,转股中,3.38年,1.38年,17.00%,16.20%,10,61,-0.78%,-1.32%,-5.96%,-6.26%,95.96,95.14,15.33,110.47,2.00%,35%,21%,17%,0.52,AA,4.42%,130.50 ,129.7,33.8,3.00%,15,久立转2!
202,华通转债!,128040,2018/7/13,华通医药,002758,医药,医药商业,116.135,0.75%,0.50%,11.5,1.95%,19,7.50%,112.3,11.29,3.82,101.86,14.00%,转股中,3.98年,1.98年,9.20%,9.40%,2.2,24,-0.85%,-1.41%,-5.56%,-5.79%,91.86,91.37,24.76,116.13,0.00%,44%,20%,18%,0.64,AA-,5.42%,130.14 ,130.4,38.5,-3.20%,33,华通转债!
81,木森转债,128084,2020/1/10,木林森,002745,电子,LED行,123.2,1.82%,0.72%,15.13,3.28%,79,2.40%,117.3,12.8,1.86,118.2,4.20%,0.3天,5.49年,3.49年,13.80%,16.30%,27,193,-0.91%,-1.45%,-4.63%,-4.81%,87.99,91.72,37.74,129.46,-4.80%,59%,11%,16%,0.77,AA,4.68%,127.40 ,128.2,36.5,13.70%,23,木森转债
110,远东转债,128075,2019/10/31,远东传动,002406,汽车,零部件制,121.22,0.18%,-0.41%,6.5,-0.31%,3.8,0.40%,115.2,5.79,1.33,112.26,8.00%,转股中,5.26年,3.26年,24.50%,27.50%,8.9,36,-0.98%,-1.49%,-4.50%,-4.69%,88.82,91.02,33.75,124.77,-2.80%,31%,13%,17%,0.73,AA,4.68%,129.22 ,130.2,39.2,1.50%,19,远东转债
49,恩捷转债!,128095,2020/2/28,恩捷股份,002812,电子,元器件制,121.82,0.52%,2.57%,63.55,5.01%,60,3.10%,115.3,64.49,11.18,98.54,23.60%,56天,5.64年,3.64年,3.10%,3.10%,16,512,-0.99%,-1.46%,-4.16%,-4.33%,87.37,89.53,24.97,114.5,6.40%,71%,30%,17%,0.62,AA,4.68%,145.42 ,145.1,55.6,4.60%,18,恩捷转债!
80,仙鹤转债,113554,2020/1/10,仙鹤股份,603733,造纸包装,造纸行业,126.21,0.06%,-0.01%,16.68,0.06%,22,1.40%,118.3,13.27,2.75,125.7,0.40%,0.3天,5.49年,3.49年,12.20%,15.40%,13,102,-1.19%,-1.76%,-5.30%,-5.47%,87.83,92.47,43.27,135.75,-7.00%,47%,<2%,16%,0.81,AA,4.68%,126.61 ,126.7,34.2,6.70%,16,仙鹤转债
194,万顺转债,123012,2018/8/29,万顺新材,300057,造纸包装,包装材料,117,-1.56%,1.33%,4.98,-0.40%,18,11.50%,110.9,5.31,0.99,93.79,24.80%,转股中,4年28天,2年28天,3.80%,3.60%,1.3,34,-1.33%,-1.82%,-5.42%,-5.68%,91.98,89.88,20.33,110.21,6.20%,41%,31%,18%,0.55,AA-,5.42%,141.80 ,140.2,48.2,1.30%,17,万顺转债
66,联得转债,123038,2020/1/22,联得装备,300545,机械装备,专用设备,128,0.64%,0.00%,30.89,0.75%,13,5.00%,119.1,25.29,6.45,122.14,4.80%,9天,5.51年,3.51年,4.50%,5.50%,2,45,-1.33%,-1.91%,-5.46%,-5.67%,80.59,81.19,52.78,133.97,-4.50%,73%,10%,17%,0.86,A+,7.38%,132.80 ,133.9,52.7,5.00%,16,联得转债
13,华统转债,128106,2020/5/8,华统股份,002840,农业,农产品加,122.197,1.92%,0.76%,16.74,3.53%,7.2,1.10%,113.2,15.07,3,111.08,10.00%,3月26天,5.80年,3.80年,11.80%,13.10%,5.5,47,-1.33%,-1.73%,-4.08%,-4.25%,86.63,87.25,35.29,122.54,-0.30%,48%,18%,16%,0.76,AA,4.68%,132.20 ,133.3,46.1,1.50%,6,华统转债
7,全筑转债,113578,2020/5/19,全筑股份,603030,建筑,装饰工程,127.81,0.87%,3.05%,6.67,5.04%,40,8.30%,118.3,5.47,1.66,121.94,4.80%,4月6天,5.83年,3.83年,10.70%,13.00%,3.8,36,-1.34%,-1.87%,-5.12%,-5.28%,86.61,91.06,42.47,133.53,-4.30%,73%,16%,17%,0.78,AA,4.68%,132.61 ,133.7,42.6,10.60%,6,全筑转债
150,亨通转债!,110056,2019/4/16,亨通光电,600487,通信互联,通信设备,122.29,0.41%,-0.60%,16.75,-0.30%,11,0.50%,114.8,15.66,2.38,106.96,14.30%,转股中,4.74年,2.74年,5.20%,5.60%,17,327,-1.35%,-1.89%,-5.68%,-5.88%,92.46,95.99,24.33,120.32,1.60%,47%,19%,16%,0.65,AA+,3.92%,136.59 ,137.6,41.6,0.80%,32,亨通转债!
178,桐昆转债!,113020,2018/12/12,桐昆股份,601233,服装纺织,纺织行业,119.9,0.55%,-0.12%,12.83,0.71%,27,0.70%,112.8,12.51,1.27,102.56,16.90%,转股中,4.41年,2.41年,14.70%,15.00%,35,237,-1.40%,-1.91%,-5.66%,-5.89%,93.64,95.52,20.95,116.47,2.90%,49%,21%,16%,0.61,AA+,3.92%,136.80 ,137.2,41.7,3.30%,16,桐昆转债!
203,三力转债!,128039,2018/6/29,三 力 士,002224,机械装备,专用设备,116.197,0.17%,0.29%,6.27,0.64%,7.4,3.20%,109.8,5.83,2.03,107.55,8.00%,转股中,3.96年,1.96年,4.40%,4.80%,2,46,-1.44%,-1.89%,-5.73%,-5.95%,91.72,89.39,29.04,118.43,-1.90%,41%,16%,17%,0.72,AA-,5.42%,124.20 ,124.8,33.1,3.30%,19,三力转债!
111,桃李转债!,113544,2019/10/15,桃李面包,603866,食品饮料,休闲食品,124.5,-0.13%,-0.19%,50.7,-0.45%,11,0.90%,115.3,46.54,8.83,108.94,14.30%,转股中,5.25年,3.25年,3.00%,3.30%,10,334,-1.48%,-1.99%,-5.24%,-5.44%,88.96,91.16,30.32,121.48,2.50%,41%,21%,16%,0.71,AA,4.68%,138.80 ,140.1,48.9,0.90%,20,桃李转债!
2,福莱转债,113035,2020/6/17,福莱特,601865,能源电力,太阳能,131.8,-0.41%,0.08%,15.02,-0.46%,132,6.90%,120.3,13.56,6.2,110.77,19.00%,5月14天,5.93年,3.93年,5.00%,5.50%,15,293,-1.55%,-2.12%,-5.71%,-5.87%,86.21,92.17,32.23,124.4,6.00%,67%,26%,16%,0.7,AA,4.68%,150.80 ,152.8,60.7,6.00%,3,福莱转债
209,长证转债!,127005,2018/4/11,长江证券,000783,金融,证券行业,115.9,1.76%,-0.16%,6.79,3.35%,80,1.40%,109.3,7.28,1.37,93.27,24.30%,转股中,3.72年,无权,13.30%,12.40%,50,375,-1.59%,-2.05%,无权,无权,无权,96.67,13.9,110.58,4.80%,34%,27%,18%,0.48,AAA,3.42%,140.20 ,138.5,41.9,7.60%,17,长证转债!
219,航电转债,110042,2018/1/15,中航电子,600372,航空航天,航空航天,115.8,0.01%,0.17%,13.35,0.38%,25,0.90%,109.3,14.18,3.15,94.15,23.00%,转股中,3.51年,1.51年,10.20%,9.60%,24,235,-1.67%,-2.15%,-6.91%,-7.20%,97.21,97.37,12.33,109.7,5.60%,35%,26%,16%,0.48,AAA,3.42%,138.80 ,137.5,40.1,0.40%,11,航电转债
239,国君转债!,113013,2017/7/24,国泰君安,601211,金融,证券行业,114.96,1.69%,-0.86%,16.8,2.38%,47,0.60%,109.3,19.4,1.22,86.6,32.80%,转股中,3年15天,无权,4.70%,4.10%,70,1497,-1.68%,-2.24%,无权,无权,无权,98.92,7.65,106.56,7.90%,29%,29%,17%,0.35,AAA,3.42%,147.76 ,143.3,44.4,4.80%,14,国君转债!
104,英联转债,128079,2019/11/21,英联股份,002846,造纸包装,包装材料,129.5,-1.18%,0.08%,17.21,-1.26%,59,21.80%,117.9,13.41,4.94,128.34,0.90%,转股中,5.33年,3.33年,6.20%,8.00%,2.1,34,-1.78%,-2.35%,-6.12%,-6.32%,81.36,81.34,58.08,139.42,-7.10%,63%,<2%,18%,0.87,A+,7.38%,130.40 ,130.7,49.3,2.30%,20,英联转债
118,欧派转债,113543,2019/9/4,欧派家居,603833,其他,家居用品,126.34,0.67%,1.92%,117,3.40%,18,1.00%,115.3,101.46,5.37,115.32,9.60%,转股中,5年55天,4年55天,3.00%,3.50%,15,492,-1.79%,-2.31%,-4.12%,-4.35%,87,91.56,35.02,126.58,-0.20%,39%,20%,16%,0.76,AA,4.68%,135.94 ,137.4,45.8,1.60%,17,欧派转债
230,兄弟转债!,128021,2017/12/27,兄弟科技,002562,医药,原料药,117.015,0.61%,-0.50%,5.33,0.19%,3.7,0.60%,109.8,5.25,2.28,101.52,15.30%,转股中,3.44年,1.44年,10.50%,10.70%,5.1,48,-1.87%,-2.38%,-7.96%,-8.24%,95.74,94.91,18.76,113.67,2.90%,55%,21%,16%,0.61,AA,4.42%,132.32 ,132.5,36.8,0.70%,13,兄弟转债!
41,康弘转债,128098,2020/3/31,康弘药业,002773,医药,化学制药,129.25,0.19%,2.10%,44.18,2.79%,38,1.80%,116.3,35.3,8.04,125.16,3.30%,2月21天,5.70年,3.70年,4.20%,5.30%,16,387,-1.87%,-2.36%,-5.56%,-5.73%,87.11,90.05,44.89,134.94,-4.20%,44%,14%,16%,0.82,AA,4.68%,132.55 ,133.3,43.3,15.70%,26,康弘转债
134,雅化转债!,128065,2019/5/10,雅化集团,002497,石油天然,化工,121.7,1.59%,0.87%,9.82,3.37%,18,1.90%,110.9,8.96,3.53,109.6,11.00%,转股中,4.82年,2.82年,8.50%,9.30%,8,94,-1.95%,-2.35%,-5.36%,-5.56%,90.99,90.41,30.48,120.9,0.70%,53%,19%,16%,0.73,AA,4.42%,132.70 ,133.8,42.8,16.80%,25,雅化转债!
20,裕同转债,128104,2020/4/28,裕同科技,002831,造纸包装,包装材料,129,0.00%,0.05%,28.61,0.07%,44,2.40%,115.3,23.24,3.89,123.11,4.80%,3月23天,5.79年,3.79年,5.60%,6.90%,14,251,-1.95%,-2.41%,-5.39%,-5.55%,88.4,91.36,42.44,133.8,-3.60%,62%,12%,17%,0.79,AA+,4.18%,133.80 ,134.9,43.5,9.40%,8,裕同转债
244,光大转债,113011,2017/7/18,光大银行,601818,金融,银行行业,114.3,0.18%,0.58%,3.81,1.60%,218,0.60%,108.3,3.97,0.61,95.97,19.10%,转股中,2.74年,无权,15.00%,14.40%,300,2000,-1.98%,-2.54%,无权,无权,无权,99.5,10.51,110.01,3.90%,21%,23%,16%,0.47,AAA,3.20%,133.40 ,132.6,33.1,0.80%,16,光大转债
70,日月转债,113558,2020/1/14,日月股份,603218,机械装备,通用设备,128.61,0.00%,-0.29%,17.24,-0.35%,18,1.20%,115.3,13.84,2.58,124.57,3.20%,5.3天,5.51年,3.51年,9.40%,11.70%,12,128,-2.00%,-2.48%,-5.72%,-5.90%,87.91,90.09,44.13,134.22,-4.20%,46%,<2%,16%,0.82,AA,4.68%,131.81 ,132.7,42.6,-10.10%,20,日月转债
21,瀚蓝转债,110069,2020/5/7,瀚蓝环境,600323,城市公用,三废处理,127.5,-0.35%,-0.34%,22.12,-0.98%,5.2,0.40%,113.5,20.42,2.53,108.33,17.70%,3月23天,5.79年,3.79年,5.90%,6.30%,9.9,169,-2.01%,-2.41%,-5.45%,-5.55%,87.02,89.78,29.84,119.62,6.60%,29%,26%,16%,0.7,AA+,4.18%,145.20 ,146.7,56.9,-0.60%,8,瀚蓝转债
36,永高转债,128099,2020/4/10,永高股份,002641,建筑,建筑行业,127,0.00%,2.02%,6.92,2.67%,20,2.20%,113.2,6.16,2.28,112.34,13.10%,2月27天,5.72年,3.72年,9.00%,10.10%,7,78,-2.03%,-2.43%,-5.12%,-5.29%,86.95,87.58,36.76,124.33,2.10%,36%,24%,17%,0.76,AA,4.68%,140.10 ,141.7,54.1,-2.50%,11,永高转债
109,游族转债!,128074,2019/10/21,游族网络,002174,通信互联,互联网,133.86,-0.36%,0.33%,22.62,-0.04%,96,6.30%,120.3,17.06,3.97,132.59,1.00%,转股中,5.26年,3.26年,5.70%,7.50%,11,201,-2.05%,-2.69%,-7.23%,-7.42%,88.92,95.05,47.77,142.82,-6.30%,47%,<2%,17%,0.82,AA,4.68%,134.86 ,135.1,40.1,9.00%,24,游族转债!
3,龙蟠转债,113581,2020/5/19,龙蟠科技,603906,石油天然,化工,146.14,0.86%,0.40%,15.75,1.35%,1145,200%,129.6,9.48,3.45,166.14,-12.00%,4月9天,5.84年,3.84年,8.40%,13.90%,4,48,-2.09%,-2.88%,-7.65%,-7.92%,80.55,86.58,90.82,177.41,-17.60%,50%,<2%,17%,0.93,A+,7.38%,134.14 ,126.1,39.6,32.40%,12,龙蟠转债
186,机电转债!,128045,2018/9/14,中航机电,002013,航空航天,航空航天,120.064,-0.11%,0.51%,7.85,0.64%,14,0.50%,109.8,7.63,3,102.88,16.70%,转股中,4.18年,2.18年,7.40%,7.60%,21,283,-2.16%,-2.58%,-6.26%,-6.51%,95.54,95.69,20.14,115.83,3.70%,47%,24%,16%,0.62,AAA,3.42%,136.76 ,137.2,41.6,-1.40%,9,机电转债!
98,石英转债!,113548,2019/11/22,石英股份,603688,电子,电子行业,140.17,-0.60%,0.11%,21.1,-0.57%,37,9.70%,124.8,15.1,4.71,139.74,0.30%,转股中,5.35年,3.35年,3.70%,5.20%,2.7,72,-2.19%,-2.94%,-8.04%,-8.26%,86.44,93.51,57.31,150.82,-7.10%,50%,<2%,17%,0.86,AA-,5.68%,140.47 ,140.6,47.1,-2.20%,12,石英转债!
231,国祯转债!,123002,2017/12/25,国祯环保,300388,城市公用,三废处理,118.8,-0.27%,0.27%,9.59,0.00%,8.8,1.80%,109.8,8.6,1.87,111.51,6.50%,转股中,3.43年,1.43年,6.40%,7.10%,4.2,65,-2.32%,-2.83%,-8.89%,-9.17%,95.78,94.96,26.01,120.97,-1.80%,50%,15%,16%,0.73,AA,4.42%,125.30 ,126.1,30.3,2.80%,12,国祯转债!
164,中天转债!,110051,2019/3/22,中天科技,600522,通信互联,通信设备,126.98,0.70%,-0.01%,11.68,0.95%,35,0.70%,113.9,10.19,1.73,114.62,10.80%,转股中,4.69年,2.69年,11.10%,12.70%,40,358,-2.33%,-2.85%,-7.00%,-7.21%,92.75,95.44,30.42,125.86,0.90%,39%,19%,16%,0.73,AA+,3.92%,137.78 ,139.3,43.9,-0.10%,32,中天转债!
124,环境转债,113028,2019/7/8,上海环境,601200,城市公用,三废处理,125.1,0.16%,-0.47%,12.11,-0.41%,8.8,0.30%,110.8,10.44,1.67,116,7.80%,转股中,4.99年,2.99年,19.60%,22.70%,22,111,-2.44%,-2.82%,-5.93%,-6.11%,91.58,91.77,34.26,126.04,-0.70%,38%,15%,16%,0.76,AAA,3.92%,132.90 ,134.2,42.4,0.30%,12,环境转债
