序号,转债名称,转债代码,进展/上市日期,股票名称,股票代码,行业,子行业,转债价格,涨跌,日内套利,股价,涨跌,转债成交额,转债换手率,剩余本息,转股价格,P/B,转股价值,转股溢价率,距离转股日,剩余年限,回售年限,余额/市值,余额/股本,转债余额,股票市值,税前收益率,税后收益率,税前回售收益,税后回售收益,回售价值,纯债价值,期权价值,内在价值,价值溢价,历史波动,隐含波动,预测波动,弹性,信用,折现率,双低,老式双低,新式双低,MA20乖离,热门度,转债名称
211,湖广转债!,127007,2018/8/1,湖北广电,000665,传媒娱乐,影视娱乐,116.521,-0.41%,0.41%,5.84,0.00%,20,1.40%,112.3,5.61,0.88,104.1,11.90%,转股中,3.96年,1.96年,21.20%,22.10%,12,57,-0.94%,-1.50%,-5.75%,-5.98%,94.34,95.89,21.5,117.39,-0.70%,45%,18%,17%,0.62,AA+,4.14%,128.42 ,128.9,33,6.70%,18,湖广转债!
64,柳药转债,113563,2020/2/24,柳药股份,603368,医药,医药商业,119.59,-0.15%,0.62%,25.42,0.67%,18,1.90%,113.2,24.47,1.44,103.88,15.10%,10天,5.52年,3.52年,8.70%,9.00%,8,92,-1.01%,-1.43%,-3.83%,-4.01%,87.34,87.75,28.95,116.7,2.50%,43%,21%,16%,0.7,AA,4.82%,134.69 ,135.3,47.5,-11.70%,17,柳药转债
169,博彦转债,128057,2019/4/2,博彦科技,002649,计算机及,软件开发,122.721,-2.45%,-0.43%,9.81,-3.82%,5,0.70%,117.1,8.72,1.93,112.5,9.10%,转股中,4.65年,2.65年,10.40%,11.70%,5.4,52,-1.02%,-1.66%,-5.90%,-6.12%,88.93,91.23,33.12,124.35,-1.30%,44%,15%,16%,0.75,AA-,5.64%,131.82 ,132.9,41.7,5.20%,31,博彦转债
205,万顺转债,123012,2018/8/29,万顺新材,300057,造纸包装,包装材料,115.5,-0.77%,0.06%,5.29,-1.12%,22,14.50%,110.9,5.31,1.05,99.62,15.90%,转股中,4年8天,2年8天,3.60%,3.60%,1.3,36,-1.03%,-1.52%,-4.98%,-5.26%,91.83,89.4,24.58,113.98,1.30%,40%,22%,18%,0.63,AA-,5.64%,131.40 ,131.4,39.5,6.70%,16,万顺转债
42,联创转债!,128101,2020/4/13,联创电子,002036,电子,液晶显示,122.001,-2.79%,2.23%,13.91,-0.93%,12,3.20%,115.1,14.48,4.28,96.06,27.00%,2月11天,5.68年,3.68年,2.30%,2.20%,3,129,-1.04%,-1.50%,-4.19%,-4.36%,86.58,88.53,23.75,112.28,8.70%,56%,33%,17%,0.6,AA,4.82%,149.00 ,147.9,59.4,12.10%,15,联创转债!
60,宏辉转债,113565,2020/3/16,宏辉果蔬,603336,农业,农产品加,125.57,-2.30%,-0.18%,12.95,-2.85%,101,23.80%,118.2,10,3.28,129.5,-3.00%,53天,5.63年,3.63年,7.80%,10.20%,3.3,42,-1.09%,-1.64%,-4.87%,-5.06%,84.21,86.57,52.82,139.39,-9.90%,62%,<2%,16%,0.87,AA-,5.82%,122.57 ,121.6,35.1,3.00%,14,宏辉转债
40,天铁转债,123046,2020/4/17,天铁股份,300587,铁路,铁路设备,125.663,-0.90%,1.58%,11.71,0.86%,2.3,0.50%,118.2,10.12,2.03,115.71,8.60%,2月15天,5.69年,3.69年,11.00%,12.80%,4,36,-1.09%,-1.64%,-4.81%,-5.00%,83.93,86.29,42.16,128.45,-2.20%,62%,17%,17%,0.79,AA-,5.82%,134.26 ,135.6,49.3,-29.00%,8,天铁转债
48,华安转债!,110067,2020/4/9,华安证券,600909,金融,证券行业,117.69,-2.70%,0.64%,8.82,-3.29%,212,6.40%,110.5,8.67,2.35,101.73,15.70%,2月8天,5.67年,无权,8.80%,8.90%,28,319,-1.12%,-1.45%,无权,无权,无权,89.58,25.88,115.46,1.90%,40%,23%,18%,0.63,AAA,3.82%,133.39 ,133.6,44.1,20.30%,26,华安转债!
146,创维转债!,127013,2019/5/16,创维数字,000810,电子,电子产品,124.71,-3.33%,1.65%,13.06,-2.32%,12,0.90%,117.9,11.39,3.69,114.66,8.80%,转股中,4.76年,2.76年,7.00%,8.10%,9.8,139,-1.19%,-1.84%,-6.25%,-6.46%,90.66,95.39,31.09,126.47,-1.40%,51%,18%,16%,0.72,AA,4.64%,133.51 ,134.8,39.4,10.50%,25,创维转债!
11,万青转债,127017,2020/7/2,万年青,000789,建筑,水泥,127.01,-2.00%,0.75%,14.46,-2.03%,61,4.80%,118.4,14.16,2.17,102.12,24.40%,5月0天,5.89年,3.89年,8.70%,8.90%,10,115,-1.20%,-1.73%,-4.90%,-5.06%,87.5,92.69,25.55,118.24,7.40%,48%,29%,17%,0.62,AA+,4.32%,151.41 ,151.9,59.2,7.20%,5,万青转债
213,华通转债!,128040,2018/7/13,华通医药,002758,医药,医药商业,117.9,-1.35%,-0.86%,11.89,-3.25%,7.2,2.70%,112.3,11.29,3.95,105.31,12.00%,转股中,3.92年,1.92年,8.90%,9.40%,2.2,25,-1.25%,-1.81%,-6.38%,-6.62%,91.73,90.9,27.36,118.26,-0.30%,44%,18%,18%,0.68,AA-,5.64%,129.90 ,130.5,38.8,3.10%,32,华通转债!
105,利德转债!,123035,2019/12/9,利亚德,300296,电子,LED制,123.531,-2.75%,1.25%,6.9,-2.54%,8.4,0.80%,115.6,6.98,2.08,98.85,25.00%,转股中,5.34年,3.34年,4.60%,4.50%,8,175,-1.26%,-1.77%,-4.82%,-5.02%,89.92,92.69,22.48,115.17,7.30%,51%,30%,17%,0.59,AA+,4.32%,148.53 ,148.2,55.5,10.90%,17,利德转债!
57,桐20转债!,113032,2020/3/20,桐昆股份,601233,服装纺织,纺织行业,121.5,-1.22%,0.91%,14.49,-0.48%,32,1.20%,113.1,14.35,1.43,100.98,20.30%,57天,5.64年,3.64年,8.60%,8.70%,23,268,-1.28%,-1.69%,-4.13%,-4.30%,88.31,89.49,25.2,114.69,5.90%,49%,27%,16%,0.65,AA+,4.32%,141.80 ,142,52.5,10.20%,23,桐20转债!
219,敖东转债!,127006,2018/5/11,吉林敖东,000623,金融,证券行业,113.3,-3.41%,3.17%,18.7,-0.53%,84,3.00%,108,20.62,0.99,90.69,24.90%,转股中,3.67年,1.67年,11.10%,10.00%,24,217,-1.31%,-1.71%,-5.75%,-5.92%,94.4,93.23,12.33,105.56,7.30%,27%,31%,16%,0.46,AA+,4.14%,138.20 ,135.9,41.5,14.10%,27,敖东转债!
137,蓝晓转债!,123027,2019/7/4,蓝晓科技,300487,化工,化工,127.6,-3.33%,2.02%,37.58,-1.31%,9.4,2.90%,119.5,29.58,5.95,127.05,0.40%,转股中,4.92年,2.92年,3.20%,4.10%,2.5,79,-1.35%,-2.02%,-6.36%,-6.61%,84.13,85.06,41.98,127.05,0.40%,52%,82%,17%,1,A+,7.34%,128.00 ,128.2,43.1,17.10%,23,蓝晓转债!
106,川投转债,110061,2019/12/2,川投能源,600674,能源电力,水电,119.21,-0.36%,-0.25%,9.68,-1.02%,12,0.30%,111,9.92,1.58,97.58,22.20%,转股中,5.34年,3.34年,9.40%,9.20%,40,426,-1.35%,-1.72%,-3.99%,-4.17%,90.87,91.22,20.66,111.87,6.60%,19%,23%,16%,0.6,AAA,3.82%,141.41 ,140.8,49.6,3.60%,17,川投转债
149,鼎胜转债!,113534,2019/4/30,鼎胜新材,603876,有色金属,小金属,122.73,-1.10%,-0.25%,16.49,-1.96%,19,1.30%,114.9,15.28,1.94,107.92,13.70%,转股中,4.74年,2.74年,16.80%,18.10%,12,72,-1.40%,-1.95%,-5.77%,-5.97%,90.72,93.04,27.4,120.44,1.90%,53%,20%,16%,0.69,AA,4.64%,136.43 ,137.5,44.5,13.50%,35,鼎胜转债!
56,盛屯转债!,110066,2020/3/31,盛屯矿业,600711,有色金属,有色行业,125,-1.65%,-1.64%,5.29,-4.68%,73,2.40%,115.3,4.92,1.36,107.52,16.30%,56天,5.64年,3.64年,19.50%,21.00%,24,122,-1.45%,-1.92%,-4.81%,-4.98%,86.92,88.88,32.03,120.91,3.40%,46%,21%,17%,0.7,AA,4.82%,141.30 ,142.5,53.6,12.80%,53,盛屯转债!
27,应急转债,123048,2020/5/11,中船应急,300527,机械装备,专用设备,122.817,-0.05%,-0.53%,10.22,-0.78%,19,1.90%,113.1,8.9,4.42,114.83,7.00%,3月6天,5.75年,3.75年,8.80%,10.10%,8.2,93,-1.45%,-1.85%,-4.29%,-4.45%,87.92,89.09,37.09,126.18,-2.70%,61%,13%,17%,0.75,AA+,4.32%,129.82 ,130.8,41.7,13.60%,11,应急转债
23,聚飞转债,123050,2020/5/15,聚飞光电,300303,电子,LED制,135.1,-1.89%,0.67%,6.6,-1.49%,26,2.70%,124.2,5.18,3.73,127.41,6.00%,3月10天,5.76年,3.76年,8.40%,10.60%,7.1,84,-1.48%,-2.16%,-6.48%,-6.66%,83.59,90.27,49.31,139.58,-3.20%,44%,15%,17%,0.82,AA-,5.82%,141.10 ,142.8,52.5,9.90%,9,聚飞转债
61,奥佳转债!,128097,2020/3/18,奥佳华,002614,机械装备,专用设备,125.4,-3.96%,-3.03%,12.26,-9.19%,161,10.40%,115.3,10.69,2.06,114.69,9.30%,52天,5.63年,3.63年,17.40%,20.00%,12,69,-1.51%,-1.98%,-4.91%,-5.08%,86.99,88.93,37.67,126.61,-1.00%,43%,<2%,17%,0.76,AA,4.82%,134.70 ,136.1,47.2,19.20%,30,奥佳转债!
76,汽模转2,128090,2020/1/23,天汽模,002510,汽车,零部件制,125.611,0.41%,-1.32%,4.95,-1.20%,26,4.30%,115.2,4.19,1.71,118.14,6.30%,转股中,5.46年,3.46年,10.30%,12.20%,4.7,46,-1.60%,-2.08%,-5.19%,-5.37%,87.57,89.53,40.51,130.04,-3.40%,47%,11%,18%,0.76,AA,4.82%,131.91 ,133.1,43.6,10.80%,29,汽模转2
226,江银转债!,128034,2018/2/14,江阴银行,002807,金融,银行行业,116,-4.49%,1.17%,4.55,-5.60%,87,4.20%,109.1,4.5,0.85,101.11,14.70%,转股中,3.54年,无权,17.80%,18.00%,18,99,-1.74%,-2.21%,无权,无权,无权,94.7,19.39,114.09,1.70%,34%,24%,18%,0.59,AA+,4.14%,130.70 ,130.9,36.2,11.80%,31,江银转债!
95,明阳转债!,113029,2020/1/7,明阳智能,601615,能源电力,风能,124.41,-1.28%,-1.52%,14.25,-3.65%,35,1.70%,113.3,12.46,2.87,114.37,8.80%,转股中,5.43年,3.43年,8.50%,9.70%,17,200,-1.74%,-2.17%,-4.96%,-5.14%,87.79,88.2,37.61,125.82,-1.10%,52%,15%,17%,0.77,AA,4.82%,133.21 ,134.5,46.3,12.80%,25,明阳转债!
110,天路转债,110060,2019/11/28,西藏天路,600326,建筑,水泥,126.57,3.03%,1.73%,8.81,5.89%,203,15.00%,115.3,7.24,2.25,121.69,4.00%,转股中,5.30年,3.30年,14.30%,17.30%,11,76,-1.78%,-2.28%,-5.62%,-5.81%,88.35,90.32,41.19,131.51,-3.80%,44%,13%,16%,0.81,AA,4.82%,130.57 ,131.5,41.1,20.40%,14,天路转债
118,金能转债,113545,2019/11/7,金能科技,603113,煤炭,炼焦,126.6,-2.94%,0.17%,13.81,-3.49%,23,1.20%,115.3,11.4,1.62,121.14,4.50%,转股中,5.26年,3.26年,16.10%,19.50%,15,93,-1.80%,-2.30%,-5.69%,-5.88%,88.51,90.48,41.3,131.79,-3.90%,43%,10%,17%,0.79,AA,4.82%,131.10 ,132.1,41.6,13.00%,24,金能转债
75,唐人转债,128092,2020/1/22,唐人神,002567,农业,畜牧业,127.408,-1.99%,-1.04%,10.81,-3.65%,58,3.70%,115.3,8.63,2.56,125.26,1.70%,转股中,5.47年,3.47年,13.70%,17.10%,12,90,-1.84%,-2.32%,-5.53%,-5.71%,87.63,89.59,45.04,134.63,-5.40%,54%,<2%,16%,0.83,AA,4.82%,129.11 ,129.6,40,13.60%,33,唐人转债
3,永兴转债,128110,2020/7/8,永兴材料,002756,钢铁,炼钢,126.1,-1.33%,-4.34%,19.39,-7.36%,71,8.00%,113.2,17.16,2.01,113,11.60%,5月6天,5.91年,3.91年,10.00%,11.30%,7,70,-1.84%,-2.23%,-4.72%,-4.88%,85.73,86.14,38.49,124.63,1.20%,38%,12%,17%,0.77,AA,4.82%,137.70 ,139.2,53.1,4.90%,3,永兴转债
121,远东转债,128075,2019/10/31,远东传动,002406,汽车,零部件制,128.038,-1.52%,2.09%,7.18,0.70%,7.8,0.70%,115.2,5.79,1.47,124.01,3.30%,转股中,5.20年,3.20年,22.20%,27.50%,8.9,40,-2.05%,-2.55%,-6.13%,-6.32%,88.65,90.63,43.43,134.07,-4.50%,31%,14%,17%,0.81,AA,4.82%,131.34 ,132.1,41.4,8.90%,19,远东转债
214,三力转债!,128039,2018/6/29,三 力 士,002224,机械装备,专用设备,119,-3.01%,0.72%,6.75,-2.88%,25,10.00%,109.8,5.83,2.19,115.78,2.80%,转股中,3.91年,1.91年,4.10%,4.80%,2,49,-2.07%,-2.52%,-6.96%,-7.18%,91.58,88.93,35.73,124.66,-4.50%,41%,<2%,17%,0.8,AA-,5.64%,121.80 ,122.2,30.6,7.70%,19,三力转债!
139,中环转债,123026,2019/7/1,中环环保,300692,城市公用,三废处理,119.889,-0.18%,-1.49%,14.09,-2.15%,16,5.70%,110.6,12.25,2.56,115.02,4.20%,转股中,3.91年,1.91年,10.00%,11.50%,2.3,23,-2.07%,-2.56%,-7.18%,-7.41%,91.74,89.58,35.83,125.41,-4.40%,63%,<2%,18%,0.77,AA-,5.64%,124.09 ,124.8,33,10.50%,34,中环转债
9,楚江转债,128109,2020/6/23,楚江新材,002171,有色金属,铜金属,131,-1.43%,0.98%,10.79,-0.55%,117,4.90%,115.3,8.73,2.7,123.6,6.00%,5月1天,5.90年,3.90年,12.70%,15.70%,18,144,-2.18%,-2.62%,-5.61%,-5.77%,85.88,87.81,46.05,133.86,-2.10%,57%,16%,17%,0.81,AA,4.82%,137.00 ,138.4,50.6,18.10%,4,楚江转债
93,仙鹤转债,113554,2020/1/10,仙鹤股份,603733,造纸包装,造纸行业,133.65,1.47%,-0.35%,17.86,1.30%,149,10.50%,118.3,13.27,2.94,134.59,-0.70%,转股中,5.43年,3.43年,9.80%,13.10%,11,109,-2.26%,-2.82%,-6.88%,-7.05%,87.63,92.05,51.26,143.31,-6.70%,47%,<2%,16%,0.86,AA,4.82%,132.95 ,132.7,40.7,8.10%,16,仙鹤转债
31,东时转债,113575,2020/4/30,东方时尚,603377,其他,其他,129.11,2.07%,2.86%,19.19,5.67%,16,3.00%,113.5,14.56,6.56,131.8,-2.00%,3月5天,5.74年,3.74年,3.80%,5.00%,4.3,113,-2.26%,-2.67%,-5.46%,-5.64%,86.53,87.08,53.1,140.17,-7.90%,43%,<2%,16%,0.87,AA,4.82%,127.11 ,126.4,39.3,12.60%,16,东时转债
103,常汽转债,113550,2019/12/12,常熟汽饰,603035,汽车,零部件制,137.97,-2.84%,2.47%,13.89,-0.43%,73,5.60%,121.8,9.93,1.45,139.88,-1.40%,转股中,5.35年,3.35年,23.50%,32.90%,9.3,40,-2.35%,-3.02%,-7.62%,-7.85%,86.05,90.66,59.52,150.18,-8.10%,40%,<2%,17%,0.87,AA-,5.82%,136.57 ,136.1,45.4,14.40%,18,常汽转债
161,亨通转债!,110056,2019/4/16,亨通光电,600487,通信互联,通信设备,128.3,-1.63%,-0.60%,18.53,-2.93%,45,2.00%,114.8,15.58,2.64,118.93,7.90%,转股中,4.69年,2.69年,4.70%,5.60%,17,362,-2.38%,-2.93%,-7.37%,-7.57%,92.1,95.26,33.84,129.1,-0.60%,47%,16%,16%,0.76,AA+,4.14%,136.20 ,137.7,42.4,9.50%,31,亨通转债!
113,索发转债,113547,2019/11/22,索通发展,603612,其他,其他,135,-2.67%,-2.00%,14.07,-5.63%,18,1.40%,119.1,10.67,1.89,131.87,2.40%,转股中,5.29年,3.29年,19.50%,25.70%,9.5,48,-2.39%,-2.99%,-7.25%,-7.46%,88.97,93.41,48.91,142.33,-5.10%,60%,<2%,17%,0.83,AA,4.82%,137.40 ,138.1,44.7,16.80%,12,索发转债
192,张行转债,128048,2018/11/29,张家港行,002839,金融,银行行业,126.5,-4.30%,-0.04%,6.62,-6.10%,149,4.60%,113.9,5.76,1.13,114.93,10.10%,转股中,4.34年,无权,20.90%,24.00%,25,120,-2.44%,-2.99%,无权,无权,无权,95.87,31.28,127.15,-0.50%,41%,19%,18%,0.71,AA+,4.14%,136.60 ,138.1,42.2,12.80%,16,张行转债
122,桃李转债!,113544,2019/10/15,桃李面包,603866,食品饮料,休闲食品,131.25,1.31%,-0.78%,52.68,0.71%,23,1.80%,115.3,46.54,9.17,113.19,16.00%,转股中,5.19年,3.19年,2.90%,3.30%,10,347,-2.51%,-3.01%,-6.82%,-7.01%,88.78,90.77,33.86,124.63,5.30%,41%,24%,16%,0.75,AA,4.82%,147.25 ,149.3,58.5,4.00%,20,桃李转债!
129,欧派转债,113543,2019/9/4,欧派家居,603833,其他,家居用品,132.2,-1.64%,0.76%,120.4,-1.13%,15,0.80%,115.3,101.46,5.53,118.67,11.40%,转股中,5年35天,4年35天,3.00%,3.50%,15,506,-2.70%,-3.21%,-5.20%,-5.43%,86.73,91.18,37.88,129.06,2.40%,39%,23%,16%,0.79,AA,4.82%,143.60 ,145.7,54.6,3.00%,17,欧派转债
195,利尔转债!,128046,2018/11/9,利尔化学,002258,化工,农化,126.7,-0.63%,0.94%,20.7,0.44%,27,2.50%,112.9,18.62,3.35,111.17,14.00%,转股中,4.27年,2.27年,7.80%,8.70%,8.5,109,-2.72%,-3.24%,-8.09%,-8.32%,92.71,93.43,28.86,122.29,3.60%,43%,25%,16%,0.72,AA,4.64%,140.70 ,142.2,48.8,14.90%,11,利尔转债!
12,益丰转债,113583,2020/6/22,益丰药房,603939,医药,医药商业,135.64,0.44%,0.62%,86.12,1.32%,181,8.50%,115.3,71.82,6.92,119.91,13.10%,4月28天,5.89年,3.89年,3.50%,4.10%,16,457,-2.77%,-3.21%,-6.43%,-6.59%,85.91,87.84,42.28,130.12,4.20%,42%,25%,16%,0.81,AA,4.82%,148.74 ,151.4,63.5,4.30%,6,益丰转债
136,华钰转债!,113027,2019/7/10,华钰矿业,601020,有色金属,锌铅镍锡,132.25,-4.33%,8.34%,14,4.63%,740,85.50%,114.9,10.17,3.58,137.66,-3.90%,转股中,4.92年,2.92年,8.70%,12.00%,6.4,73,-2.86%,-3.38%,-7.71%,-7.90%,89.98,92.28,53.47,145.76,-9.30%,42%,16%,17%,0.87,AA,4.64%,128.35 ,126.8,34.6,62.10%,53,华钰转债!
163,伊力转债!,110055,2019/4/4,伊力特,600197,食品饮料,白酒,131.82,2.23%,0.09%,21.08,2.83%,102,8.90%,115,16.81,3.42,125.4,5.10%,转股中,4.68年,2.68年,9.50%,12.00%,8.7,92,-2.93%,-3.48%,-8.23%,-8.44%,91.1,93.43,41.14,134.56,-2.00%,42%,14%,16%,0.82,AA,4.64%,136.92 ,138.2,44.8,13.50%,27,伊力转债!
26,华统转债,128106,2020/5/8,华统股份,002840,农业,农产品加,134.51,-1.92%,0.63%,12.89,-1.45%,11,1.50%,113.2,9.39,2.31,137.27,-2.00%,3月6天,5.75年,3.75年,9.60%,13.10%,5.5,58,-3.01%,-3.40%,-6.48%,-6.64%,86.39,86.81,58.03,144.84,-7.10%,55%,<2%,16%,0.89,AA,4.82%,132.51 ,131.7,44.9,-15.90%,7,华统转债
225,无锡转债!,110043,2018/3/14,无锡银行,600908,金融,银行行业,121.72,-4.27%,0.64%,6.5,-5.11%,291,7.80%,109.1,5.79,1.05,112.26,8.40%,转股中,3.55年,无权,25.00%,28.00%,30,120,-3.08%,-3.53%,无权,无权,无权,94.66,27.46,122.12,-0.30%,30%,20%,18%,0.71,AA+,4.14%,130.12 ,131.2,36.5,25.40%,36,无锡转债!
49,永高转债,128099,2020/4/10,永高股份,002641,建筑,建筑行业,135.101,-1.49%,-0.92%,7.72,-2.89%,3.5,0.40%,113.2,6.16,2.54,125.32,7.80%,2月7天,5.66年,3.66年,8.10%,10.10%,7,87,-3.13%,-3.52%,-6.72%,-6.89%,86.73,87.15,47.74,134.89,0.20%,37%,17%,17%,0.83,AA,4.82%,142.90 ,144.9,57.7,10.70%,10,永高转债
34,瀚蓝转债,110069,2020/5/7,瀚蓝环境,600323,城市公用,三废处理,135.93,-2.11%,1.49%,24.17,-0.78%,8.7,0.60%,113.5,20.2,2.77,119.65,13.60%,3月3天,5.74年,3.74年,5.40%,6.40%,9.9,185,-3.13%,-3.53%,-7.06%,-7.16%,86.76,89.3,39.12,128.42,5.80%,29%,29%,16%,0.79,AA+,4.32%,149.53 ,152.2,62.9,6.60%,7,瀚蓝转债
241,兄弟转债!,128021,2017/12/27,兄弟科技,002562,医药,原料药,122.18,-2.26%,0.76%,6.18,-1.90%,17,2.80%,109.8,5.25,2.64,117.71,3.80%,转股中,3.38年,1.38年,9.10%,10.70%,5.1,56,-3.17%,-3.68%,-10.80%,-11.00%,95.65,94.47,31.16,125.63,-2.70%,55%,13%,16%,0.79,AA,4.64%,125.98 ,126.6,31,13.30%,13,兄弟转债!
145,雅化转债!,128065,2019/5/10,雅化集团,002497,化工,化工,129.04,-1.87%,1.87%,10.6,0.00%,22,2.10%,110.9,8.95,3.81,118.44,9.00%,转股中,4.76年,2.76年,7.90%,9.30%,8,101,-3.19%,-3.58%,-7.34%,-7.54%,90.65,89.74,37.94,127.68,1.10%,53%,23%,16%,0.8,AA,4.64%,138.04 ,139.6,49,12.40%,24,雅化转债!
17,健友转债,113579,2020/5/22,健友股份,603707,医药,原料药,137.4,2.42%,-3.28%,60,-1.17%,32,4.70%,114.2,54.96,13.57,109.17,25.90%,3月20天,5.78年,3.78年,1.20%,1.30%,5,431,-3.20%,-3.62%,-6.93%,-7.09%,86.25,87.42,33.51,120.94,13.60%,54%,32%,16%,0.74,AA,4.82%,163.30 ,165.6,78.2,-2.10%,6,健友转债
8,家悦转债,113584,2020/6/24,家家悦,603708,商业零售,超市,139.42,-1.26%,2.87%,45.23,2.01%,29,3.20%,115.3,37.97,8.89,119.12,17.00%,5月3天,5.90年,3.90年,2.30%,2.80%,6.5,275,-3.22%,-3.66%,-7.05%,-7.21%,85.87,87.79,41.68,129.47,7.70%,39%,34%,16%,0.8,AA,4.82%,156.42 ,159.7,71.9,5.00%,2,家悦转债
135,环境转债,113028,2019/7/8,上海环境,601200,城市公用,三废处理,130,-2.88%,1.07%,12.78,-2.22%,32,1.10%,110.8,10.44,1.77,122.41,6.20%,转股中,4.94年,2.94年,18.60%,22.70%,22,117,-3.24%,-3.62%,-7.19%,-7.38%,91.18,91.03,40.11,131.14,-0.90%,38%,18%,16%,0.82,AAA,4.14%,136.20 ,137.6,46.4,4.70%,11,环境转债
189,桐昆转债!,113020,2018/12/12,桐昆股份,601233,服装纺织,纺织行业,130,-0.84%,0.47%,14.49,-0.48%,176,3.90%,112.8,12.28,1.43,118,10.20%,转股中,4.36年,2.36年,13.00%,15.30%,35,268,-3.26%,-3.77%,-8.78%,-9.00%,93.34,94.86,32.84,127.7,1.80%,49%,21%,16%,0.76,AA+,4.14%,140.20 ,142,47.1,10.20%,16,桐昆转债!
54,康弘转债,128098,2020/3/31,康弘药业,002773,医药,化学制药,140,-1.55%,0.19%,48.9,-1.55%,65,2.80%,116.3,35.3,8.9,138.53,1.10%,2月1天,5.65年,3.65年,3.80%,5.30%,16,428,-3.29%,-3.77%,-7.61%,-7.77%,86.89,89.61,56.85,146.46,-4.40%,44%,<2%,16%,0.88,AA,4.82%,141.10 ,141.5,51.9,9.00%,25,康弘转债
33,裕同转债,128104,2020/4/28,裕同科技,002831,造纸包装,包装材料,140,-0.78%,-0.98%,28.95,-2.20%,22,1.10%,115.3,23.24,3.94,124.57,12.40%,3月3天,5.74年,3.74年,5.50%,6.90%,14,254,-3.38%,-3.83%,-7.44%,-7.60%,88.14,90.88,43.94,134.82,3.80%,62%,23%,17%,0.8,AA+,4.32%,152.40 ,155.4,64.6,2.80%,7,裕同转债
94,木森转债,128084,2020/1/10,木林森,002745,电子,LED制,141,3.83%,1.99%,17.91,6.61%,233,6.40%,117.3,12.8,2.21,139.92,0.80%,转股中,5.43年,3.43年,11.50%,16.10%,26,229,-3.39%,-3.92%,-8.24%,-8.41%,87.79,91.3,56.55,147.85,-4.60%,59%,<2%,16%,0.88,AA,4.82%,141.80 ,142.1,50.8,18.60%,22,木森转债
79,联得转债,123038,2020/1/22,联得装备,300545,机械装备,专用设备,144.36,-1.12%,-0.31%,35.83,-1.57%,60,20.70%,119.1,25.29,7.48,141.68,1.90%,转股中,5.46年,3.46年,3.90%,5.50%,2,52,-3.53%,-4.10%,-8.66%,-8.86%,80.52,80.94,69.77,150.71,-4.20%,73%,<2%,17%,0.92,A+,7.52%,146.26 ,147,66.1,10.40%,16,联得转债
62,恩捷转债!,128095,2020/2/28,恩捷股份,002812,电子,元器件制,140.7,0.13%,-1.92%,74.1,-2.35%,78,3.50%,115.3,64.49,13.04,114.9,22.50%,36天,5.59年,3.59年,2.70%,3.10%,16,597,-3.56%,-4.02%,-7.85%,-8.02%,87.15,89.09,37.69,126.78,11.00%,71%,32%,17%,0.76,AA,4.82%,163.20 ,166.5,77.4,11.90%,19,恩捷转债!
45,博特转债,113571,2020/4/1,苏博特,603916,建筑,水泥,147.87,-2.72%,1.40%,27.37,-1.48%,32,3.10%,120.8,18.88,3.48,144.97,2.00%,2月8天,5.67年,3.67年,8.20%,11.90%,7,85,-3.57%,-4.16%,-8.83%,-9.00%,84.05,88.27,65.57,153.84,-3.90%,49%,<2%,17%,0.89,AA-,5.82%,149.87 ,150.8,62.5,-4.50%,15,博特转债
257,海印转债!,127003,2016/7/1,海印股份,000861,商业零售,商场,119.867,-0.58%,1.22%,3.62,0.84%,83,7.50%,111.8,3.01,2.3,120.27,-0.30%,转股中,1.91年,回售中,11.40%,13.70%,9.2,81,-3.61%,-4.69%,回售中,回售中,100.3,102.89,22.88,125.76,-4.70%,32%,<2%,16%,0.77,AA,4.49%,119.57 ,119.5,16.6,10.80%,82,海印转债!
217,金农转债!!,128036,2018/4/2,金新农,002548,农业,畜牧业,127.193,-0.79%,-0.49%,8.39,-1.29%,130,69.30%,110.3,7.39,1.95,113.53,12.00%,转股中,3.66年,1.66年,3.10%,3.50%,1.5,47,-3.89%,-4.38%,-11.10%,-11.30%,93.07,90.6,22.94,113.54,12.00%,48%,>100%,17%,0.99,AA-,5.64%,139.19 ,140.9,47.8,5.60%,17,金农转债!!
245,久立转2!,128019,2017/12/1,久立特材,002318,石油天然,石油天然,125.02,-0.77%,-1.33%,8.26,-3.05%,22,1.70%,109.8,7.62,2.11,108.4,15.30%,转股中,3.33年,1.33年,15.00%,16.20%,10,70,-3.90%,-4.41%,-11.30%,-11.60%,95.89,94.71,24.21,118.92,5.10%,35%,25%,17%,0.69,AA,4.64%,140.32 ,141.6,45.8,11.20%,15,久立转2!
175,中天转债!,110051,2019/3/22,中天科技,600522,通信互联,通信设备,136.57,-3.05%,0.37%,13.3,-3.20%,121,2.20%,113.9,10.19,1.97,130.52,4.60%,转股中,4.63年,2.63年,9.70%,12.70%,40,408,-3.91%,-4.41%,-9.53%,-9.73%,92.4,94.73,43.96,138.69,-1.50%,40%,16%,16%,0.84,AA+,4.14%,141.17 ,142.6,47.9,14.00%,31,中天转债!
142,一心转债,128067,2019/5/17,一心堂,002727,医药,医药商业,136.964,-0.81%,-0.02%,34.39,-0.98%,26,3.20%,112.9,26.83,4.16,128.18,6.90%,转股中,4.77年,2.77年,3.10%,3.90%,6,197,-4.04%,-4.49%,-9.20%,-9.39%,90.61,91.31,45.15,136.46,0.40%,40%,19%,16%,0.85,AA,4.64%,143.86 ,145.8,54.4,2.50%,20,一心转债
