序号,转债名称,转债代码,进展/上市日期,股票名称,股票代码,行业,子行业,转债价格,涨跌,日内套利,股价,涨跌,转债成交额,转债换手率,剩余本息,转股价格,P/B,转股价值,转股溢价率,距离转股日,剩余年限,回售年限,余额/市值,余额/股本,转债余额,股票市值,税前收益率,税后收益率,税前回售收益,税后回售收益,回售价值,纯债价值,期权价值,内在价值,价值溢价,历史波动,隐含波动,预测波动,弹性,信用,折现率,双低,老式双低,新式双低,MA20乖离,热门度,转债名称
208,蓝盾转债!!,123015,2018/9/13,蓝盾股份,300297,计算机及,软件开发,115.589,-6.78%,6.34%,3.88,-5.13%,96,79.70%,112.9,5.79,1.28,67.01,72.50%,转股中,4年19天,2年19天,2.10%,1.40%,1,48,-0.59%,-1.16%,-4.95%,-5.23%,94.01,95.06,0.46,95.52,21.00%,45%,64%,16%,0.09,AA,4.44%,188.09 ,164.2,69.1,-9.50%,18,蓝盾转债!!
234,无锡转债!,110043,2018/3/14,无锡银行,600908,金融,银行行业,111.4,-2.11%,-0.46%,5.55,-4.97%,18,0.50%,109.1,5.79,0.89,95.85,16.20%,转股中,3.52年,无权,29.20%,28.00%,30,103,-0.60%,-1.08%,无权,无权,无权,95.43,15.5,110.93,0.40%,32%,19%,18%,0.52,AA+,3.94%,127.60 ,126.9,31.5,-4.30%,35,无锡转债!
75,奥瑞转债!,128096,2020/3/16,奥瑞金,002701,造纸包装,包装材料,119.9,-2.52%,-1.73%,5.1,-6.08%,18,1.40%,116,4.64,2.07,109.91,9.10%,23天,5.55年,3.55年,9.10%,10.00%,11,120,-0.61%,-1.11%,-3.71%,-3.92%,89.78,92.89,30.14,123.03,-2.50%,28%,9%,16%,0.7,AA+,4.18%,129.00 ,129.9,37,4.00%,24,奥瑞转债!
171,亨通转债!,110056,2019/4/16,亨通光电,600487,通信互联,通信设备,118.11,-0.77%,-1.33%,16.08,-3.48%,24,1.20%,114.8,15.58,2.29,103.21,14.40%,转股中,4.65年,2.65年,5.40%,5.60%,17,314,-0.62%,-1.18%,-4.68%,-4.89%,92.74,96.24,21.39,117.63,0.40%,47%,16%,16%,0.6,AA+,3.94%,132.51 ,133,36.8,-8.20%,31,亨通转债!
59,红相转债,123044,2020/4/13,红相股份,300427,能源电力,电力设备,130,-7.74%,5.72%,22.86,-2.60%,1262,159%,125.5,18.8,3.54,121.6,6.90%,55天,5.63年,3.63年,7.10%,8.70%,5.9,82,-0.64%,-1.38%,-5.53%,-5.76%,85.37,92.66,43.49,136.15,-4.50%,50%,21%,17%,0.78,AA-,5.68%,136.90 ,138.4,45.7,20.30%,17,红相转债
35,聚飞转债,123050,2020/5/15,聚飞光电,300303,电子,LED制,129.05,-4.07%,-2.18%,6.03,-8.36%,12,1.20%,124.2,5.18,3.41,116.41,10.90%,2月27天,5.72年,3.72年,9.10%,10.60%,7.1,77,-0.68%,-1.38%,-5.42%,-5.61%,84.19,91.13,39.68,130.81,-1.30%,45%,12%,17%,0.75,AA-,5.68%,139.95 ,141.7,50.6,-3.90%,10,聚飞转债
60,华安转债!,110067,2020/4/9,华安证券,600909,金融,证券行业,114.87,-1.33%,-1.89%,7.8,-6.47%,95,2.90%,110.5,8.67,2.08,89.97,27.70%,55天,5.63年,无权,9.90%,8.90%,28,282,-0.69%,-1.03%,无权,无权,无权,90.38,17.54,107.92,6.40%,41%,25%,18%,0.5,AAA,3.68%,142.57 ,139.8,49.4,-4.10%,25,华安转债!
52,天铁转债,123046,2020/4/17,天铁股份,300587,铁路,铁路设备,123,0.08%,-1.13%,10.94,-1.44%,10,2.10%,118.2,10.12,1.9,108.1,13.80%,2月2天,5.65年,3.65年,11.80%,12.80%,4,34,-0.72%,-1.27%,-4.32%,-4.51%,84.53,87.1,35.52,122.62,0.30%,62%,17%,17%,0.73,AA-,5.68%,136.80 ,137.9,50.8,-16.70%,7,天铁转债
93,淮矿转债!,110065,2020/1/13,淮北矿业,600985,煤炭,煤炭开采,115.4,-1.38%,-0.62%,9.02,-3.43%,14,0.40%,111,9.33,0.99,96.68,19.40%,转股中,5.41年,3.41年,14.10%,13.60%,28,196,-0.73%,-1.10%,-3.02%,-3.20%,91.04,91.6,19.92,111.52,3.50%,44%,21%,16%,0.58,AAA,3.68%,134.80 ,134.1,42.5,-2.00%,25,淮矿转债!
113,常汽转债,113550,2019/12/12,常熟汽饰,603035,汽车,零部件制,127.46,-2.97%,-2.30%,11.77,-6.66%,15,1.30%,121.8,9.65,1.23,121.97,4.50%,转股中,5.32年,3.32年,27.50%,33.60%,9.3,34,-0.87%,-1.56%,-5.55%,-5.79%,86.62,91.47,43.64,135.11,-5.70%,41%,<2%,17%,0.79,AA-,5.68%,131.96 ,133,41.5,-6.70%,17,常汽转债
106,金牌转债,113553,2020/1/7,金牌厨柜,603180,其他,家居用品,130.85,1.33%,-2.04%,52.68,-0.92%,96,18.80%,124.6,44.14,3.06,119.35,9.60%,转股中,5.39年,3.39年,7.90%,9.40%,3.9,50,-0.92%,-1.67%,-6.30%,-6.50%,85.75,93.13,39.57,132.7,-1.40%,52%,12%,16%,0.77,AA-,5.68%,140.45 ,142.4,49.2,3.90%,16,金牌转债
135,九洲转债,123030,2019/9/12,九洲集团,300040,能源电力,电力设备,126.2,-0.01%,0.69%,7.21,0.84%,43,11.00%,120.5,5.65,1.26,127.61,-1.10%,转股中,5年26天,3年26天,12.50%,15.90%,3.1,25,-0.93%,-1.61%,-5.87%,-6.08%,87.19,91.64,47.6,139.24,-9.40%,43%,<2%,18%,0.81,AA-,5.68%,125.10 ,124.8,33.2,8.20%,33,九洲转债
190,台华转债!,113525,2019/1/11,台华新材,603055,服装纺织,纺织行业,119.84,-9.30%,1.68%,9.7,-9.94%,119,18.20%,114.9,8.03,2.86,120.8,-0.80%,转股中,4.40年,2.40年,7.00%,8.50%,5.2,74,-0.97%,-1.57%,-5.65%,-5.88%,92.61,95.3,36.13,131.42,-8.80%,47%,<2%,17%,0.77,AA,4.44%,119.04 ,118.9,23.6,11.60%,23,台华转债!
116,川投转债,110061,2019/12/2,川投能源,600674,能源电力,水电,116.75,-1.89%,1.21%,9.31,-1.17%,17,0.40%,111,9.58,1.52,97.18,20.10%,转股中,5.30年,3.30年,9.80%,9.50%,40,410,-0.97%,-1.34%,-3.44%,-3.63%,91.42,91.98,19.92,111.91,4.30%,19%,22%,16%,0.58,AAA,3.68%,136.85 ,136.3,44.3,-2.90%,17,川投转债
16,寿仙转债,113585,2020/7/7,寿仙谷,603896,医药,中药,124.61,-1.69%,-1.89%,35.68,-4.24%,147,32.50%,117.8,28.68,4.23,124.41,0.20%,4月23天,5.87年,3.87年,7.00%,8.70%,3.6,51,-0.97%,-1.49%,-4.39%,-4.57%,83.51,85.74,49.07,134.81,-7.60%,48%,<2%,16%,0.84,AA-,5.68%,124.81 ,124.8,39.1,2.50%,5,寿仙转债
69,桐20转债!,113032,2020/3/20,桐昆股份,601233,服装纺织,纺织行业,119.69,-1.41%,-2.48%,14.2,-6.27%,7.9,0.30%,113.1,14.35,1.4,98.95,21.00%,44天,5.60年,3.60年,8.80%,8.70%,23,262,-1.02%,-1.44%,-3.79%,-3.96%,88.9,90.29,23.21,113.51,5.40%,49%,21%,16%,0.62,AA+,4.18%,140.69 ,140.4,50.1,-1.10%,23,桐20转债!
30,康隆转债,113580,2020/5/20,康隆达,603665,服装纺织,服装行业,128.4,-7.05%,1.94%,19.56,-6.23%,92,34.90%,121.2,15.51,1.88,126.11,1.80%,3月6天,5.75年,3.75年,6.90%,8.70%,2,29,-1.02%,-1.64%,-5.27%,-5.45%,84.08,88.82,49.17,138,-7.00%,44%,<2%,17%,0.82,AA-,5.68%,130.20 ,130.7,41.9,0.80%,8,康隆转债
165,现代转债,110057,2019/4/30,现代制药,600420,医药,化学制药,116.29,-1.25%,-1.69%,10.13,-4.79%,12,0.60%,110.8,9.89,1.39,102.43,13.50%,转股中,4.69年,2.69年,15.50%,15.90%,16,104,-1.05%,-1.46%,-4.10%,-4.31%,93.88,94.85,21.08,115.93,0.30%,31%,15%,16%,0.61,AAA,3.44%,129.79 ,130.2,35.3,1.70%,23,现代转债
214,万顺转债,123012,2018/8/29,万顺新材,300057,造纸包装,包装材料,115.013,-2.53%,-0.35%,5.2,-4.76%,19,12.70%,110.3,5.31,1.04,97.93,17.40%,转股中,3.99年,1.99年,3.70%,3.60%,1.3,35,-1.06%,-1.53%,-5.11%,-5.35%,91.79,89.64,22.83,112.47,2.30%,40%,22%,18%,0.61,AA-,5.44%,132.41 ,132.1,40.3,0.80%,16,万顺转债
222,华通转债!,128040,2018/7/13,华通医药,002758,医药,医药商业,117,-1.17%,0.25%,11.5,-1.46%,16,6.30%,112.3,11.29,3.82,101.86,14.90%,转股中,3.89年,1.89年,9.20%,9.40%,2.2,24,-1.07%,-1.63%,-6.14%,-6.38%,92.27,91.74,24.34,116.08,0.80%,44%,21%,18%,0.64,AA-,5.44%,131.90 ,132.1,39.9,-1.40%,32,华通转债!
130,游族转债!!,128074,2019/10/21,游族网络,002174,通信互联,互联网,127.2,-2.53%,-2.96%,21,-5.49%,98,11.10%,120.3,17.06,3.69,123.09,3.30%,转股中,5.16年,3.16年,3.60%,4.40%,6.8,189,-1.09%,-1.76%,-5.98%,-6.18%,89.29,95.45,27.64,123.1,3.30%,48%,48%,17%,1,AA,4.68%,130.50 ,131.3,35.9,-16.90%,22,游族转债!!
76,柳药转债,113563,2020/2/24,柳药股份,603368,医药,医药商业,120.05,-0.87%,-1.13%,24.49,-3.05%,7.8,0.80%,113.2,24.47,1.39,100.08,20.00%,转股中,5.48年,3.48年,9.00%,9.00%,8,89,-1.09%,-1.51%,-3.97%,-4.15%,87.92,88.54,25.61,114.15,5.20%,44%,23%,16%,0.66,AA,4.68%,140.05 ,140,51.5,-1.10%,17,柳药转债
233,大族转债!,128035,2018/3/5,大族激光,002008,机械装备,专用设备,112.322,-2.40%,1.45%,38.02,-9.17%,9.7,0.40%,108,52.3,4.85,72.7,54.50%,转股中,3.54年,1.54年,5.70%,4.10%,23,406,-1.12%,-1.54%,-4.22%,-4.69%,97.78,94.38,5.18,99.56,12.80%,45%,41%,16%,0.1,AA+,3.94%,166.82 ,151.9,54.2,-1.90%,19,大族转债!
91,联得转债,123038,2020/1/22,联得装备,300545,机械装备,专用设备,126.5,-3.03%,-1.72%,29.37,-5.71%,4.1,1.60%,119.1,25.29,6.13,116.13,8.90%,转股中,5.42年,3.42年,4.70%,5.50%,2,42,-1.13%,-1.73%,-5.29%,-5.50%,81.11,81.72,47.25,128.96,-1.90%,73%,12%,17%,0.83,A+,7.38%,135.40 ,136.9,55.2,-13.80%,16,联得转债
146,华钰转债!,113027,2019/7/10,华钰矿业,601020,有色金属,锌铅镍锡,122.86,-3.18%,-0.71%,12.26,-5.03%,431,67.40%,114.9,10.17,3.13,120.55,1.90%,转股中,4.89年,2.89年,7.90%,9.50%,5.1,64,-1.38%,-1.92%,-5.53%,-5.73%,90.66,93.29,38.12,131.4,-6.50%,44%,<2%,17%,0.77,AA,4.44%,124.76 ,125.2,31.9,8.80%,52,华钰转债!
10,比音转债,128113,2020/7/15,比音勒芬,002832,服装纺织,服装行业,127.2,-3.06%,-1.17%,16.62,-5.78%,47,5.30%,117.3,14.9,2.49,111.54,14.00%,4月29天,5.89年,3.89年,7.90%,8.80%,6.9,87,-1.39%,-1.89%,-4.93%,-5.09%,86.37,90.04,33.97,124.01,2.60%,67%,19%,16%,0.73,AA,4.68%,141.20 ,142.9,52.8,-6.80%,3,比音转债
49,同德转债,128103,2020/4/21,同德化工,002360,化工,化工,132.19,6.99%,-2.93%,6.38,4.76%,1852,1000%,121.8,5.18,2.19,123.17,7.30%,2月16天,5.67年,3.67年,5.80%,7.10%,1.4,25,-1.46%,-2.10%,-5.95%,-6.16%,79.95,82.13,53.76,135.89,-2.70%,33%,<2%,17%,0.85,A+,7.38%,139.49 ,141.2,59.1,17.60%,11,同德转债
125,英联转债,128079,2019/11/21,英联股份,002846,造纸包装,包装材料,127.195,-2.73%,-0.19%,16.76,-3.40%,85,42.60%,117.9,13.41,4.81,124.98,1.80%,转股中,5.24年,3.24年,4.70%,5.80%,1.6,33,-1.47%,-2.05%,-5.78%,-5.99%,81.89,81.87,54.62,136.49,-6.80%,62%,<2%,18%,0.86,A+,7.38%,129.00 ,129.4,47.5,-8.80%,19,英联转债
105,明阳转债!,113029,2020/1/7,明阳智能,601615,能源电力,风能,122.67,-2.80%,-2.95%,13.88,-7.77%,28,1.30%,113.3,12.46,2.79,111.4,10.10%,转股中,5.39年,3.39年,8.70%,9.70%,17,195,-1.49%,-1.92%,-4.63%,-4.82%,88.36,88.98,34.66,123.65,-0.80%,53%,11%,17%,0.74,AA,4.68%,132.77 ,133.9,45,1.70%,25,明阳转债!
104,木森转债,128084,2020/1/10,木林森,002745,电子,LED制,127.001,-4.00%,-2.82%,15.66,-8.58%,104,3.20%,117.3,12.8,1.93,122.34,3.80%,转股中,5.39年,3.39年,12.70%,15.50%,25,200,-1.49%,-2.04%,-5.56%,-5.75%,88.36,92.11,40.68,132.79,-4.40%,59%,<2%,16%,0.8,AA,4.68%,130.80 ,131.7,39.6,-3.50%,22,木森转债
39,应急转债,123048,2020/5/11,中船应急,300527,机械装备,专用设备,123.103,-4.72%,3.85%,10.5,-1.13%,313,29.70%,113.1,8.9,4.54,117.98,4.30%,2月23天,5.71年,3.71年,8.50%,10.10%,8.2,96,-1.50%,-1.90%,-4.38%,-4.55%,88.51,89.9,39.04,128.94,-4.50%,62%,17%,17%,0.77,AA+,4.18%,127.40 ,128.2,38.3,5.60%,12,应急转债
58,三祥转债!,113572,2020/4/9,三祥新材,603663,其他,其他,123.21,-3.52%,-0.03%,17.44,-4.02%,36,14.10%,113.2,14.19,5.97,122.9,0.20%,55天,5.63年,3.63年,6.20%,7.60%,2.1,33,-1.52%,-1.93%,-4.48%,-4.65%,79.34,76.42,56.26,132.68,-7.10%,46%,<2%,17%,0.88,A+,7.38%,123.41 ,123.5,44.2,10.40%,14,三祥转债!
68,盛屯转债!,110066,2020/3/31,盛屯矿业,600711,有色金属,有色行业,125.58,-1.92%,1.52%,5.67,-0.53%,284,9.20%,115.3,4.88,1.46,116.19,8.10%,43天,5.60年,3.60年,18.20%,21.20%,24,131,-1.54%,-2.01%,-4.97%,-5.15%,87.51,89.69,38.39,128.07,-1.90%,47%,18%,17%,0.76,AA,4.68%,133.68 ,135,45.3,7.40%,50,盛屯转债!
147,蓝晓转债!,123027,2019/7/4,蓝晓科技,300487,化工,化工,129.008,-4.22%,-1.37%,37.62,-5.60%,17,5.40%,119.5,29.33,5.96,128.26,0.60%,转股中,4.88年,2.88年,3.00%,3.80%,2.3,79,-1.59%,-2.26%,-6.77%,-7.02%,84.83,86.05,42.22,128.27,0.60%,52%,<2%,17%,1,A+,7.14%,129.61 ,129.8,43.7,3.00%,22,蓝晓转债!
201,张行转债,128048,2018/11/29,张家港行,002839,金融,银行行业,122.15,-2.97%,-1.34%,6.24,-6.73%,51,1.60%,113.9,5.76,1.06,108.33,12.80%,转股中,4.30年,无权,22.10%,24.00%,25,113,-1.64%,-2.21%,无权,无权,无权,96.8,25.62,122.41,-0.20%,42%,16%,18%,0.64,AA+,3.94%,134.95 ,136,39.2,-4.90%,16,张行转债
7,润达转债,113588,2020/7/13,润达医疗,603108,医药,医疗器械,125.66,-2.51%,-2.39%,13.28,-7.59%,17,2.40%,114.2,13.36,2.76,99.4,26.40%,5月1天,5.90年,3.90年,7.10%,7.10%,5.5,77,-1.64%,-2.06%,-4.65%,-4.81%,86.25,87.63,27.05,114.69,9.60%,59%,28%,17%,0.65,AA,4.68%,152.06 ,151.9,64.3,-6.00%,5,润达转债
184,中天转债!,110051,2019/3/22,中天科技,600522,通信互联,通信设备,122.96,-1.80%,-0.47%,11.15,-3.30%,98,2.00%,113.9,10.09,1.65,110.51,11.30%,转股中,4.60年,2.60年,11.60%,12.80%,40,342,-1.68%,-2.21%,-6.13%,-6.34%,93.02,95.7,26.89,122.59,0.30%,40%,17%,16%,0.69,AA+,3.94%,134.26 ,135.4,39.7,-8.30%,31,中天转债!
21,楚江转债,128109,2020/6/23,楚江新材,002171,有色金属,铜金属,127.161,-3.37%,-0.40%,9.55,-5.26%,70,3.00%,115.3,8.73,2.39,109.39,16.20%,4月18天,5.86年,3.86年,14.40%,15.70%,18,127,-1.69%,-2.14%,-4.96%,-5.12%,86.49,88.64,33.93,122.56,3.80%,58%,23%,17%,0.72,AA,4.68%,143.36 ,144.9,56.3,-3.40%,4,楚江转债
15,永兴转债,128110,2020/7/8,永兴材料,002756,钢铁,炼钢,125.001,-2.78%,-0.58%,18.26,-4.75%,12,1.40%,113.2,17.16,1.9,106.41,17.50%,4月23天,5.87年,3.87年,10.60%,11.30%,7,66,-1.70%,-2.10%,-4.55%,-4.71%,86.34,86.96,32.63,119.59,4.50%,39%,24%,17%,0.71,AA,4.68%,142.50 ,143.6,56.6,-6.40%,4,永兴转债
32,全筑转债,113578,2020/5/19,全筑股份,603030,建筑,装饰工程,131.28,-7.05%,-1.15%,7.06,-9.95%,229,43.60%,118.3,5.43,1.76,130.02,1.00%,3月3天,5.74年,3.74年,10.10%,13.10%,3.8,38,-1.83%,-2.37%,-5.89%,-6.06%,86.98,91.44,48.82,140.27,-6.40%,41%,<2%,17%,0.82,AA,4.68%,132.28 ,132.5,41.1,-16.60%,7,全筑转债
72,宏辉转债,113565,2020/3/16,宏辉果蔬,603336,农业,农产品加,131.2,-0.96%,-0.81%,13.75,-2.00%,510,117%,118.2,10,3.48,137.5,-4.60%,40天,5.59年,3.59年,7.40%,10.20%,3.3,45,-1.89%,-2.43%,-6.03%,-6.22%,84.8,87.38,59.18,146.56,-10.50%,62%,<2%,16%,0.89,AA-,5.68%,126.60 ,124.9,37.5,6.20%,16,宏辉转债
131,远东转债,128075,2019/10/31,远东传动,002406,汽车,零部件制,127,-3.27%,-1.46%,6.86,-5.90%,24,2.20%,115.2,5.54,1.41,123.83,2.60%,转股中,5.16年,3.16年,22.80%,28.30%,8.8,38,-1.91%,-2.41%,-5.96%,-6.15%,89.2,91.4,42.7,134.1,-5.30%,31%,<2%,17%,0.8,AA,4.68%,129.60 ,130.2,38.8,-0.20%,18,远东转债
8,晨光转债,123055,2020/7/13,晨光生物,300138,食品饮料,食品加工,139,-2.32%,-2.76%,14.84,-6.37%,127,14.30%,124.3,12.25,4.44,121.14,14.70%,5月1天,5.90年,3.90年,8.30%,10.00%,6.3,76,-1.91%,-2.58%,-6.91%,-7.08%,83.47,90.35,43.61,133.96,3.80%,44%,19%,16%,0.8,AA-,5.68%,153.70 ,156.9,66.5,15.30%,3,晨光转债
271,国贸转债!,110033,2016/1/19,厦门国贸,600755,交通运输,交通运输,112.84,-1.06%,-0.14%,6.79,-4.10%,16,1.20%,109.7,7.19,0.91,94.44,19.50%,转股中,1.45年,回售中,9.60%,9.10%,12,126,-1.95%,-3.15%,回售中,回售中,100.28,104.72,3.87,108.6,3.90%,33%,25%,15%,0.29,AAA,3.29%,132.34 ,131.2,26.5,-4.80%,17,国贸转债!
120,天路转债,110060,2019/11/28,西藏天路,600326,建筑,水泥,127.63,-2.31%,-2.05%,8.65,-5.46%,39,2.80%,115.3,7.16,2.21,120.81,5.60%,转股中,5.26年,3.26年,14.50%,17.50%,11,75,-1.95%,-2.45%,-5.91%,-6.10%,88.9,91.1,39.9,131,-2.60%,40%,<2%,16%,0.8,AA,4.68%,133.23 ,134.4,43.3,5.70%,13,天路转债
150,三星转债,113536,2019/6/24,三星新材,603578,家电,零部件制,126.26,-5.53%,0.17%,24.71,-6.72%,73,30.10%,114.8,19.54,3.57,126.46,-0.20%,转股中,4.85年,2.85年,8.60%,10.90%,1.9,22,-1.98%,-2.50%,-6.49%,-6.68%,90.71,93.35,43.57,136.91,-7.80%,42%,<2%,18%,0.8,AA,4.44%,126.06 ,126.1,32.7,9.70%,41,三星转债
223,三力转债!,128039,2018/6/29,三 力 士,002224,机械装备,专用设备,118.61,-0.89%,-0.04%,6.49,-1.22%,32,13.30%,109.8,5.81,2.11,111.7,6.20%,转股中,3.87年,1.87年,4.30%,4.80%,2,47,-2.00%,-2.46%,-6.93%,-7.15%,92.12,89.75,31.93,121.68,-2.50%,41%,14%,17%,0.76,AA-,5.44%,124.81 ,125.5,33.4,0.20%,18,三力转债!
18,宝通转债,123053,2020/7/1,宝通科技,300031,通信互联,互联网,136.6,-3.78%,-0.92%,24.17,-6.10%,16,2.30%,121.3,20.8,3.45,116.2,17.60%,4月19天,5.86年,3.86年,5.20%,6.10%,5,96,-2.04%,-2.64%,-6.56%,-6.73%,83.63,88.34,41.56,129.91,5.20%,42%,25%,17%,0.77,AA-,5.68%,154.20 ,157,68.7,-10.30%,2,宝通转债
9,正邦转债,128114,2020/7/15,正邦科技,002157,农业,畜牧业,130.16,0.26%,0.73%,19.33,1.26%,498,24.00%,115.3,16.09,4.68,120.14,8.30%,5月1天,5.90年,3.90年,3.30%,4.00%,16,484,-2.07%,-2.52%,-5.46%,-5.62%,86.35,88.49,42.79,131.28,-0.90%,55%,18%,17%,0.79,AA,4.68%,138.46 ,140.2,51.7,1.50%,6,正邦转债
155,雅化转债!,128065,2019/5/10,雅化集团,002497,化工,化工,122.6,-2.62%,-2.77%,9.08,-8.28%,6.8,0.70%,110.9,8.95,3.26,101.45,20.80%,转股中,4.73年,2.73年,9.20%,9.30%,8,87,-2.14%,-2.55%,-5.77%,-5.97%,91.3,90.69,24.04,114.73,6.90%,52%,23%,16%,0.65,AA,4.44%,143.40 ,143.7,52.5,-9.20%,23,雅化转债!
128,金能转债,113545,2019/11/7,金能科技,603113,煤炭,炼焦,129.3,-1.81%,-1.09%,14.42,-3.55%,28,1.40%,115.3,11.4,1.7,126.49,2.20%,转股中,5.22年,3.22年,15.40%,19.50%,15,97,-2.21%,-2.71%,-6.34%,-6.53%,89.06,91.26,45.26,136.52,-5.30%,43%,<2%,17%,0.82,AA,4.68%,131.50 ,132.1,40.8,5.30%,24,金能转债
173,伊力转债!,110055,2019/4/4,伊力特,600197,食品饮料,白酒,128,-3.20%,-1.82%,19.5,-6.70%,22,1.90%,115,16.81,3.16,116,10.30%,转股中,4.64年,2.64年,10.30%,11.90%,8.7,85,-2.33%,-2.88%,-7.36%,-7.57%,91.74,94.4,32.73,127.13,0.70%,43%,15%,16%,0.75,AA,4.44%,138.30 ,140,45.6,-5.20%,27,伊力转债!
5,N雪榕转,123056,今日上市,雪榕生物,300511,农业,种植业,139,39.00%,0.00%,17.1,-6.04%,1165,148%,121.1,11.89,3.85,143.82,-3.40%,5月13天,5.92年,3.92年,7.70%,11.10%,5.9,76,-2.34%,-2.93%,-6.91%,-7.08%,83.2,87.9,64.74,152.64,-8.90%,59%,<2%,16%,0.9,AA-,5.68%,135.60 ,134.2,46.3,17.60%,2,N雪榕转
20,家悦转债,113584,2020/6/24,家家悦,603708,商业零售,超市,132.4,-1.19%,-1.07%,40.58,-3.20%,12,1.40%,115.3,37.97,7.98,106.87,23.90%,4月20天,5.86年,3.86年,2.60%,2.80%,6.5,247,-2.37%,-2.82%,-5.91%,-6.07%,86.48,88.62,31.27,119.89,10.40%,39%,31%,16%,0.71,AA,4.68%,156.30 ,157.9,69.3,-7.10%,2,家悦转债
87,唐人转债,128092,2020/1/22,唐人神,002567,农业,畜牧业,131.121,0.41%,0.74%,11.41,1.33%,336,24.90%,115.3,8.63,2.7,132.21,-0.80%,转股中,5.43年,3.43年,10.80%,14.30%,10,95,-2.38%,-2.86%,-6.35%,-6.53%,88.2,90.39,50.47,140.85,-6.90%,55%,<2%,16%,0.86,AA,4.68%,130.32 ,130,39.6,5.50%,32,唐人转债
11,泛微转债,113587,2020/7/14,泛微网络,603039,计算机及,软件开发,142.97,-1.70%,-1.19%,77.76,-3.69%,23,5.00%,124.3,64.33,12.78,120.88,18.30%,4月29天,5.89年,3.89年,1.90%,2.30%,3.2,165,-2.39%,-3.05%,-7.57%,-7.74%,83.5,90.37,44.16,134.53,6.30%,55%,26%,17%,0.78,AA-,5.68%,161.27 ,165.1,74.7,0.80%,2,泛微转债
111,烽火转债,110062,2019/12/25,烽火通信,600498,通信互联,通信设备,126.2,-1.74%,-0.65%,28.01,-3.38%,48,1.20%,111,25.65,3.11,109.2,15.60%,转股中,5.36年,3.36年,9.40%,10.30%,31,328,-2.41%,-2.77%,-5.52%,-5.69%,91.23,91.79,28.9,120.7,4.60%,43%,23%,16%,0.71,AAA,3.68%,141.80 ,143.2,51.4,-8.60%,21,烽火转债
123,索发转债,113547,2019/11/22,索通发展,603612,其他,其他,135.99,-4.26%,-3.01%,13.77,-8.87%,59,4.60%,119.1,10.52,1.85,130.89,3.90%,转股中,5.25年,3.25年,19.40%,25.40%,9.2,47,-2.55%,-3.15%,-7.53%,-7.74%,89.52,94.22,47.46,141.68,-4.00%,61%,<2%,17%,0.82,AA,4.68%,139.89 ,141.1,46.9,2.40%,12,索发转债
34,春秋转债,113577,2020/5/13,春秋电子,603890,电子,电子产品,136.93,-4.60%,-0.90%,15.15,-6.37%,50,14.80%,118.2,11.06,2.64,136.98,0.00%,2月27天,5.72年,3.72年,4.10%,5.60%,2.4,58,-2.59%,-3.12%,-6.87%,-7.05%,84.2,86.76,60.69,147.45,-7.10%,65%,<2%,18%,0.86,AA-,5.68%,136.93 ,136.9,50.1,-13.00%,8,春秋转债
139,欧派转债,113543,2019/9/4,欧派家居,603833,其他,家居用品,131.49,-2.09%,-0.51%,87.09,-3.24%,7.2,0.40%,115.3,71.69,4,121.48,8.20%,转股中,5年22天,4年22天,2.90%,3.50%,15,512,-2.61%,-3.13%,-5.13%,-5.35%,87.36,91.94,39.56,131.5,0.00%,39%,17%,16%,0.8,AA,4.68%,139.69 ,141.5,49.6,-25.70%,16,欧派转债
103,仙鹤转债,113554,2020/1/10,仙鹤股份,603733,造纸包装,造纸行业,136.23,-5.68%,0.02%,17.94,-6.61%,75,7.20%,118.3,13.27,2.95,135.19,0.80%,转股中,5.39年,3.39年,6.70%,9.10%,7.4,110,-2.63%,-3.19%,-7.45%,-7.63%,88.2,92.86,51.14,144,-5.40%,47%,<2%,16%,0.86,AA,4.68%,137.03 ,137.3,44.4,1.70%,15,仙鹤转债
74,恩捷转债!,128095,2020/2/28,恩捷股份,002812,电子,元器件制,133.581,-4.11%,-2.86%,69.57,-10.00%,42,1.90%,115.3,64.49,12.24,107.88,23.80%,23天,5.55年,3.55年,2.90%,3.10%,16,560,-2.66%,-3.13%,-6.62%,-6.80%,87.73,89.9,31.57,121.47,10.00%,71%,28%,17%,0.7,AA,4.68%,157.38 ,159.3,69.4,-4.60%,18,恩捷转债!
29,健友转债,113579,2020/5/22,健友股份,603707,医药,原料药,133.15,-0.91%,-2.37%,45.65,-4.50%,2.2,0.30%,114.2,42.05,10.33,108.56,22.60%,3月7天,5.75年,3.75年,1.20%,1.30%,5,426,-2.68%,-3.10%,-6.24%,-6.40%,86.85,88.24,32.5,120.74,10.30%,54%,29%,16%,0.73,AA,4.68%,155.75 ,157.7,69.5,-23.70%,6,健友转债
66,康弘转债,128098,2020/3/31,康弘药业,002773,医药,化学制药,135.6,-3.62%,-3.39%,45.46,-8.35%,55,2.50%,116.3,35.3,8.28,128.78,5.30%,48天,5.61年,3.61年,4.10%,5.30%,16,398,-2.75%,-3.24%,-6.89%,-7.06%,87.48,90.43,47.67,138.1,-1.80%,44%,<2%,16%,0.84,AA,4.68%,140.90 ,142.4,52,-5.00%,24,康弘转债
