序号,转债名称,转债代码,进展/上市日期,股票名称,股票代码,行业,子行业,转债价格,涨跌,日内套利,股价,涨跌,转债成交额,转债换手率,剩余本息,转股价格,P/B,转股价值,转股溢价率,距离转股日,剩余年限,回售年限,余额/市值,余额/股本,转债余额,股票市值,税前收益率,税后收益率,税前回售收益,税后回售收益,回售价值,纯债价值,期权价值,内在价值,价值溢价,历史波动,隐含波动,预测波动,弹性,信用,折现率,双低,老式双低,新式双低,MA20乖离,热门度,转债名称
216,敖东转债!,127006,2018/5/11,吉林敖东,000623,金融,证券行业,109.8,1.53%,-0.31%,17.15,3.63%,135,5.10%,108,20.62,0.91,83.17,32.00%,转股中,3.69年,1.69年,12.10%,10.00%,24,199,-0.45%,-0.86%,-4.08%,-4.25%,94.72,93.92,8.16,102.08,7.60%,27%,27%,16%,0.34,AA+,3.91%,141.80 ,136.4,41.7,9.40%,27,敖东转债!
221,大族转债!,128035,2018/3/5,大族激光,002008,机械装备,专用设备,109.82,0.14%,-0.25%,36.32,-1.17%,14,0.60%,108,52.3,4.63,69.45,58.10%,转股中,3.59年,1.59年,5.90%,4.10%,23,388,-0.47%,-0.89%,-2.85%,-3.32%,97.62,94.27,4.58,98.85,11.10%,45%,41%,16%,0.09,AA+,3.91%,167.92 ,150.2,52.6,8.20%,20,大族转债!
55,宏辉转债,113565,2020/3/16,宏辉果蔬,603336,农业,农产品加,121.34,1.28%,-1.00%,12.12,0.33%,65,16.40%,118.2,10,3.07,121.2,0.10%,2月0天,5.65年,3.65年,8.40%,10.20%,3.3,40,-0.47%,-1.03%,-3.98%,-4.17%,84.61,87.2,45.3,132.5,-8.40%,62%,<2%,16%,0.82,AA-,5.66%,121.44 ,121.5,34.3,-5.20%,14,宏辉转债
196,蓝盾转债!!,123015,2018/9/13,蓝盾股份,300297,计算机及,软件开发,115.113,-1.28%,1.46%,4.17,0.97%,40,34.40%,112.9,5.79,1.37,72.02,59.80%,转股中,4年39天,2年39天,1.90%,1.40%,1,52,-0.48%,-1.05%,-4.66%,-4.93%,93.85,94.94,2.12,97.06,18.60%,44%,49%,16%,0.19,AA,4.41%,174.91 ,158.2,63.3,5.60%,18,蓝盾转债!!
6,万青转债,127017,2020/7/2,万年青,000789,建筑,水泥,121.8,-0.17%,0.83%,13.95,1.16%,208,17.10%,118.4,14.16,2.09,98.52,23.60%,5月7天,5.91年,3.91年,9.00%,8.90%,10,111,-0.49%,-1.02%,-3.89%,-4.05%,87.97,93.45,22.71,116.15,4.90%,48%,26%,17%,0.57,AA+,4.16%,145.40 ,145.1,51.6,5.90%,3,万青转债
254,海印转债!,127003,2016/7/1,海印股份,000861,商业零售,商场,112.9,1.62%,-0.50%,3.25,1.88%,18,1.70%,111.8,3.01,2.06,107.97,4.60%,转股中,1.93年,回售中,12.90%,14.00%,9.4,73,-0.51%,-1.61%,回售中,回售中,100.3,103.37,13.74,117.11,-3.60%,32%,10%,16%,0.59,AA,4.19%,117.50 ,117.8,14.5,2.30%,84,海印转债!
59,柳药转债,113563,2020/2/24,柳药股份,603368,医药,医药商业,116.37,0.08%,-0.45%,24,-0.58%,4.3,0.50%,113.2,24.47,1.36,98.08,18.60%,17天,5.53年,3.53年,9.20%,9.00%,8,87,-0.51%,-0.93%,-3.09%,-3.28%,87.76,88.41,24.25,112.66,3.30%,43%,21%,16%,0.63,AA,4.66%,134.97 ,134.7,46.3,-22.00%,17,柳药转债
228,蒙电转债!,110041,2018/1/9,内蒙华电,600863,能源电力,电力供应,112.31,3.59%,-2.78%,2.54,2.01%,25,1.20%,110.3,2.82,1.25,90.07,24.70%,转股中,3.47年,1.47年,12.70%,11.40%,19,148,-0.53%,-1.08%,-5.32%,-5.63%,97.37,98.44,9.53,107.97,4.00%,25%,19%,16%,0.4,AAA,3.41%,137.01 ,134.5,36.1,0.90%,9,蒙电转债!
52,桐20转债!,113032,2020/3/20,桐昆股份,601233,服装纺织,纺织行业,116.5,3.35%,-1.13%,14,3.78%,60,2.30%,113.1,14.58,1.38,96.02,21.30%,2月4天,5.66年,3.66年,8.90%,8.50%,23,259,-0.53%,-0.95%,-3.05%,-3.22%,88.76,90.19,21.27,111.46,4.50%,49%,21%,16%,0.59,AA+,4.16%,137.80 ,137,46.8,10.00%,23,桐20转债!
51,盛屯转债!,110066,2020/3/31,盛屯矿业,600711,有色金属,有色行业,118.78,2.39%,-3.29%,5.14,-1.34%,123,4.40%,115.3,4.92,1.32,104.47,13.70%,2月3天,5.66年,3.66年,20.10%,21.00%,24,119,-0.53%,-1.01%,-3.49%,-3.67%,87.36,89.56,29.42,118.98,-0.20%,45%,13%,17%,0.67,AA,4.66%,132.48 ,133.1,43.5,18.50%,54,盛屯转债!
210,华通转债!,128040,2018/7/13,华通医药,002758,医药,医药商业,114.71,0.52%,-0.57%,11.16,-0.09%,10,4.00%,112.3,11.29,3.71,98.85,16.00%,转股中,3.94年,1.94年,9.50%,9.40%,2.2,23,-0.55%,-1.11%,-5.10%,-5.34%,92.06,91.58,22.37,113.95,0.70%,44%,19%,18%,0.6,AA-,5.41%,130.71 ,130.6,38.5,-5.50%,33,华通转债!
18,聚飞转债,123050,2020/5/15,聚飞光电,300303,电子,LED制,128.283,3.18%,-1.18%,6.14,2.68%,27,3.00%,124.2,5.28,3.47,116.29,10.30%,3月17天,5.78年,3.78年,9.00%,10.40%,7.1,78,-0.57%,-1.26%,-5.21%,-5.39%,84,90.95,39.81,130.76,-1.90%,44%,13%,17%,0.75,AA-,5.66%,138.58 ,140.3,49.3,5.40%,9,聚飞转债
37,联创转债!,128101,2020/4/13,联创电子,002036,电子,液晶显示,118.884,0.53%,-0.96%,12.67,-0.86%,7.7,2.20%,115.1,14.48,3.89,87.5,35.90%,2月18天,5.70年,3.70年,2.50%,2.20%,3,118,-0.58%,-1.04%,-3.53%,-3.70%,87.01,89.21,17.7,106.91,11.20%,56%,32%,17%,0.5,AA,4.66%,154.78 ,150.3,61.1,5.00%,15,联创转债!
91,金牌转债,113553,2020/1/7,金牌厨柜,603180,其他,家居用品,128.8,2.94%,-0.97%,49.84,2.72%,9.3,1.90%,124.6,44.14,2.9,112.91,14.10%,转股中,5.44年,3.44年,8.30%,9.40%,3.9,47,-0.62%,-1.36%,-5.79%,-5.99%,85.55,92.94,34.81,127.75,0.80%,52%,17%,16%,0.73,AA-,5.66%,142.90 ,144.7,51.7,4.70%,16,金牌转债
90,明阳转债!,113029,2020/1/7,明阳智能,601615,能源电力,风能,117.19,1.20%,-1.71%,12.49,-0.79%,9.2,0.50%,113.3,12.58,2.51,99.28,18.00%,转股中,5.45年,3.45年,9.90%,9.80%,17,172,-0.63%,-1.07%,-3.33%,-3.52%,88.2,88.85,25.65,114.5,2.30%,53%,19%,17%,0.64,AA,4.66%,135.19 ,135.1,46.2,1.80%,25,明阳转债!
192,利尔转债!,128046,2018/11/9,利尔化学,002258,化工,农化,116,0.17%,-2.19%,16.95,-4.18%,12,1.20%,112.9,18.62,2.74,91.03,27.40%,转股中,4.29年,2.29年,9.60%,8.70%,8.5,89,-0.64%,-1.18%,-4.63%,-4.88%,93.13,94.21,14.48,108.69,6.70%,43%,23%,16%,0.48,AA,4.41%,143.40 ,141,46.8,-2.50%,11,利尔转债!
4,楚江转债,128109,2020/6/23,楚江新材,002171,有色金属,铜金属,119.8,1.00%,-1.23%,9.3,-0.32%,70,3.20%,115.3,8.73,2.33,106.53,12.50%,5月8天,5.92年,3.92年,14.80%,15.70%,18,124,-0.66%,-1.11%,-3.48%,-3.65%,86.34,88.51,31.96,120.47,-0.60%,57%,16%,17%,0.69,AA,4.66%,132.30 ,133.1,44.6,6.20%,4,楚江转债
35,天铁转债,123046,2020/4/17,天铁股份,300587,铁路,铁路设备,123.05,2.08%,0.82%,11,3.97%,14,3.00%,118.2,10.12,1.91,108.7,13.20%,2月22天,5.70年,3.70年,20.00%,21.70%,4,20,-0.72%,-1.27%,-4.27%,-4.46%,84.33,86.93,36.18,123.11,0.00%,55%,19%,17%,0.73,AA-,5.66%,136.25 ,137.4,50.5,-40.20%,8,天铁转债
136,中环转债,123026,2019/7/1,中环环保,300692,城市公用,三废处理,113.949,0.83%,-1.24%,12.89,-0.62%,4.7,1.80%,110.6,12.31,2.35,104.71,8.80%,转股中,3.93年,1.93年,10.90%,11.40%,2.3,21,-0.77%,-1.26%,-4.83%,-5.07%,92.07,90.25,27.42,117.66,-3.20%,64%,12%,18%,0.68,AA-,5.41%,122.75 ,123.2,31.1,3.90%,34,中环转债
43,华安转债!,110067,2020/4/9,华安证券,600909,金融,证券行业,115.73,0.49%,3.13%,8.13,6.83%,344,10.60%,110.5,8.77,2.16,92.7,24.80%,2月15天,5.69年,无权,9.50%,8.80%,28,294,-0.82%,-1.15%,无权,无权,无权,90.3,19.33,109.63,5.60%,40%,31%,18%,0.53,AAA,3.66%,140.53 ,138.8,48.5,16.60%,26,华安转债!
134,蓝晓转债!,123027,2019/7/4,蓝晓科技,300487,化工,化工,124.5,3.34%,-0.25%,35.07,3.09%,26,8.30%,119.5,29.58,5.55,118.56,5.00%,转股中,4.93年,2.93年,3.40%,4.10%,2.5,74,-0.85%,-1.52%,-5.57%,-5.82%,84.58,85.84,32.72,118.56,5.00%,52%,83%,17%,1,A+,7.11%,129.50 ,130.4,44.6,17.10%,23,蓝晓转债!
71,汽模转2,128090,2020/1/23,天汽模,002510,汽车,零部件制,120.6,1.72%,-0.49%,4.48,1.82%,23,4.10%,115.2,4.19,1.55,106.92,12.80%,转股中,5.48年,3.48年,11.40%,12.20%,4.7,41,-0.85%,-1.33%,-4.09%,-4.28%,87.98,90.19,31.31,121.5,-0.70%,47%,17%,18%,0.68,AA,4.66%,133.40 ,134.3,44.1,2.20%,29,汽模转2
110,索发转债,113547,2019/11/22,索通发展,603612,其他,其他,125,0.81%,-1.10%,12.1,-0.41%,32,2.70%,119.1,10.67,1.63,113.4,10.20%,转股中,5.30年,3.30年,22.70%,25.70%,9.5,42,-0.93%,-1.54%,-5.11%,-5.33%,89.36,94.08,33.26,127.33,-1.80%,60%,13%,17%,0.71,AA,4.66%,135.20 ,136.6,42.5,4.50%,11,索发转债
143,创维转债!,127013,2019/5/16,创维数字,000810,电子,电子产品,123.254,1.27%,-1.79%,12.25,-0.81%,12,1.00%,117.9,11.39,3.46,107.55,14.60%,转股中,4.78年,2.78年,7.50%,8.10%,9.8,130,-0.94%,-1.58%,-5.84%,-6.04%,91.17,96.3,25.35,121.65,1.30%,51%,16%,16%,0.65,AA,4.41%,137.85 ,139,42.7,7.20%,25,创维转债!
70,唐人转债,128092,2020/1/22,唐人神,002567,农业,畜牧业,121.495,1.07%,-0.92%,9.81,0.20%,25,1.70%,115.3,8.63,2.32,113.67,6.90%,1.1天,5.49年,3.49年,15.10%,17.20%,12,82,-0.97%,-1.46%,-4.26%,-4.44%,88.04,90.25,35.05,125.3,-3.00%,54%,11%,16%,0.75,AA,4.66%,128.40 ,129.3,39.1,8.80%,32,唐人转债
26,东时转债,113575,2020/4/30,东方时尚,603377,其他,其他,120.11,0.64%,-0.91%,16.86,-0.35%,4.4,0.90%,113.5,14.56,5.77,115.8,3.70%,3月12天,5.76年,3.76年,4.30%,5.00%,4.3,99,-1.00%,-1.41%,-3.67%,-3.85%,86.97,87.76,38.93,126.68,-5.20%,43%,<2%,16%,0.78,AA,4.66%,123.81 ,124.4,36.7,-0.50%,16,东时转债
259,国贸转债!,110033,2016/1/19,XD厦门国,600755,交通运输,交通运输,111.38,0.37%,-0.24%,6.76,0.45%,21,1.50%,109.7,7.19,0.9,94.02,18.50%,转股中,1.50年,回售中,9.70%,9.10%,12,125,-1.02%,-2.19%,回售中,回售中,100.28,104.69,3.86,108.55,2.60%,33%,23%,15%,0.29,AAA,3.19%,129.88 ,128.7,24.1,4.50%,17,国贸转债!
13,康隆转债,113580,2020/5/20,康隆达,603665,服装纺织,服装行业,128.6,3.19%,2.27%,20.19,6.49%,241,95.40%,121.2,15.51,1.94,130.17,-1.20%,3月26天,5.80年,3.80年,6.70%,8.70%,2,30,-1.04%,-1.65%,-5.23%,-5.41%,83.88,88.65,52.78,141.43,-9.10%,42%,<2%,17%,0.84,AA-,5.66%,127.40 ,127,38.4,-2.40%,8,康隆转债
100,常汽转债,113550,2019/12/12,常熟汽饰,603035,汽车,零部件制,129.38,1.96%,-0.50%,12.17,1.84%,28,2.30%,121.8,9.93,1.27,122.56,5.60%,转股中,5.37年,3.37年,26.80%,32.90%,9.3,35,-1.14%,-1.82%,-5.87%,-6.10%,86.42,91.28,44.33,135.62,-4.60%,40%,9%,17%,0.79,AA-,5.66%,134.98 ,136.2,44.9,2.40%,18,常汽转债
103,川投转债,110061,2019/12/2,川投能源,600674,能源电力,水电,118.13,0.94%,-1.41%,9.5,-0.84%,52,1.10%,111,9.92,1.55,95.77,23.40%,转股中,5.35年,3.35年,9.60%,9.20%,40,418,-1.18%,-1.55%,-3.72%,-3.90%,91.3,91.9,19.04,110.93,6.50%,19%,21%,16%,0.57,AAA,3.66%,141.53 ,140.5,48.6,3.50%,18,川投转债
160,伊力转债!,110055,2019/4/4,伊力特,600197,食品饮料,白酒,121.75,-2.00%,0.05%,18.73,-2.75%,103,9.60%,115,16.81,3.04,111.42,9.30%,转股中,4.69年,2.69年,10.70%,12.00%,8.7,81,-1.23%,-1.79%,-5.57%,-5.79%,91.6,94.3,29.24,123.54,-1.50%,42%,15%,16%,0.71,AA,4.41%,131.05 ,132.1,37.8,6.80%,28,伊力转债!
88,仙鹤转债,113554,2020/1/10,仙鹤股份,603733,造纸包装,造纸行业,126.59,0.67%,-0.18%,16.75,0.60%,39,2.50%,118.3,13.27,2.76,126.22,0.30%,转股中,5.45年,3.45年,12.20%,15.40%,13,103,-1.26%,-1.83%,-5.43%,-5.61%,88.04,92.72,43.51,136.23,-7.10%,47%,<2%,16%,0.81,AA,4.66%,126.89 ,127,34.2,3.70%,16,仙鹤转债
118,远东转债,128075,2019/10/31,远东传动,002406,汽车,零部件制,123.129,1.53%,-0.62%,6.55,1.24%,24,2.20%,115.2,5.79,1.34,113.13,8.80%,转股中,5.22年,3.22年,24.30%,27.50%,8.9,37,-1.29%,-1.80%,-4.99%,-5.19%,89.03,91.26,34.24,125.5,-1.90%,30%,14%,17%,0.73,AA,4.66%,131.93 ,133.1,41.9,1.00%,19,远东转债
102,利德转债!,123035,2019/12/9,利亚德,300296,电子,LED制,123.8,2.48%,-0.47%,6.63,3.76%,25,2.50%,115.6,6.98,2,94.99,30.30%,转股中,5.36年,3.36年,4.70%,4.50%,8,169,-1.30%,-1.80%,-4.85%,-5.05%,90.33,93.37,19.67,113.04,9.50%,50%,30%,17%,0.54,AA+,4.16%,154.10 ,152.6,59.2,10.60%,17,利德转债!
112,英联转债,128079,2019/11/21,英联股份,002846,造纸包装,包装材料,126.8,-0.24%,0.65%,16.8,0.48%,26,9.70%,117.9,13.41,4.82,125.28,1.20%,转股中,5.30年,3.30年,6.40%,8.00%,2.1,33,-1.39%,-1.97%,-5.60%,-5.81%,81.62,81.63,55.15,136.78,-7.30%,62%,<2%,18%,0.86,A+,7.36%,128.00 ,128.3,46.7,-1.00%,20,英联转债
242,久立转2!,128019,2017/12/1,久立特材,002318,石油天然,石油天然,115.051,1.60%,-1.15%,7.51,0.81%,21,1.80%,109.8,7.62,1.92,98.56,16.70%,转股中,3.35年,1.35年,16.50%,16.20%,10,63,-1.41%,-1.95%,-7.39%,-7.68%,96.13,95.32,17,112.32,2.40%,35%,20%,17%,0.56,AA,4.41%,131.75 ,131.5,35.4,4.10%,15,久立转2!
211,三力转债!,128039,2018/6/29,三 力 士,002224,机械装备,专用设备,116.011,0.88%,0.05%,6.21,1.31%,7.8,3.30%,109.8,5.83,2.01,106.52,8.90%,转股中,3.93年,1.93年,4.50%,4.80%,2,45,-1.41%,-1.87%,-5.76%,-5.98%,91.91,89.59,28.02,117.61,-1.40%,41%,16%,17%,0.71,AA-,5.41%,124.91 ,125.5,33.6,1.00%,19,三力转债!
1,宝通转债,123053,2020/7/1,宝通科技,300031,通信互联,互联网,132,-0.44%,0.75%,26.76,0.38%,262,39.40%,121.3,20.8,3.82,128.65,2.60%,5月9天,5.92年,3.92年,4.70%,6.10%,5,106,-1.45%,-2.04%,-5.68%,-5.85%,83.44,88.17,52.06,140.23,-5.90%,41%,<2%,17%,0.83,AA-,5.66%,134.60 ,135.3,47.2,14.30%,2,宝通转债
89,木森转债,128084,2020/1/10,木林森,002745,电子,LED制,127.787,1.42%,-1.42%,15.9,0.00%,88,2.60%,117.3,12.8,1.96,124.22,2.90%,转股中,5.45年,3.45年,13.00%,16.10%,26,203,-1.59%,-2.13%,-5.64%,-5.82%,88.2,91.97,42.36,134.33,-4.90%,59%,<2%,16%,0.81,AA,4.66%,130.69 ,131.4,39.4,11.40%,23,木森转债
189,张行转债,128048,2018/11/29,张家港行,002839,金融,银行行业,122.55,1.11%,0.05%,6.35,1.76%,172,5.70%,113.9,5.76,1.08,110.24,11.20%,转股中,4.36年,无权,21.80%,24.00%,25,115,-1.70%,-2.26%,无权,无权,无权,96.71,27.18,123.9,-1.10%,41%,18%,18%,0.66,AA+,3.91%,133.75 ,134.9,38.1,15.80%,17,张行转债
158,亨通转债!,110056,2019/4/16,亨通光电,600487,通信互联,通信设备,124.71,2.20%,-1.48%,17.06,1.07%,19,0.90%,114.8,15.58,2.43,109.5,13.90%,转股中,4.70年,2.70年,5.10%,5.60%,17,333,-1.77%,-2.32%,-6.40%,-6.60%,92.62,96.17,25.93,122.1,2.10%,47%,18%,16%,0.67,AA+,3.91%,138.61 ,139.9,43.8,2.80%,32,亨通转债!
115,金能转债,113545,2019/11/7,金能科技,603113,煤炭,炼焦,126.5,3.79%,2.51%,14.24,7.80%,219,11.70%,115.3,11.4,1.68,124.91,1.30%,转股中,5.28年,3.28年,15.60%,19.50%,15,96,-1.77%,-2.28%,-5.64%,-5.83%,88.89,91.12,44.06,135.19,-6.40%,42%,10%,17%,0.81,AA,4.66%,127.80 ,128.1,37,25.70%,24,金能转债
57,恩捷转债!,128095,2020/2/28,恩捷股份,002812,电子,元器件制,128.2,1.00%,-0.29%,68.95,1.03%,37,1.80%,115.3,64.49,12.13,106.92,19.90%,43天,5.61年,3.61年,2.90%,3.10%,16,555,-1.91%,-2.38%,-5.49%,-5.67%,87.57,89.77,31.01,120.78,6.10%,71%,26%,17%,0.69,AA,4.66%,148.10 ,149.5,59.7,8.20%,19,恩捷转债!
119,桃李转债!,113544,2019/10/15,桃李面包,603866,食品饮料,休闲食品,127.91,-0.61%,-1.82%,49.1,-3.59%,27,2.10%,115.3,46.54,8.55,105.5,21.20%,转股中,5.21年,3.21年,3.10%,3.30%,10,324,-2.01%,-2.52%,-6.06%,-6.25%,89.16,91.4,27.6,119,7.50%,41%,26%,16%,0.68,AA,4.66%,149.11 ,150.3,58.9,-3.20%,20,桃李转债!
227,航电转债,110042,2018/1/15,中航电子,600372,航空航天,航空航天,117.25,1.66%,-1.03%,13.6,1.27%,14,0.50%,109.3,14.18,3.2,95.91,22.30%,转股中,3.47年,1.47年,10.00%,9.60%,24,239,-2.04%,-2.52%,-7.76%,-8.06%,97.34,97.52,13.17,110.69,5.90%,35%,25%,16%,0.5,AAA,3.41%,139.55 ,138.6,41.1,2.10%,11,航电转债
142,雅化转债!,128065,2019/5/10,雅化集团,002497,化工,化工,122.3,0.36%,-0.80%,9.62,-0.62%,5.8,0.60%,110.9,8.96,3.46,107.37,13.90%,转股中,4.78年,2.78年,8.70%,9.30%,8,92,-2.06%,-2.47%,-5.58%,-5.79%,91.16,90.59,28.53,119.12,2.70%,53%,20%,16%,0.71,AA,4.41%,136.20 ,137.2,46.1,7.40%,24,雅化转债!
28,裕同转债,128104,2020/4/28,裕同科技,002831,造纸包装,包装材料,130.1,0.23%,-0.45%,28.18,-0.28%,16,0.90%,115.3,23.24,3.83,121.26,7.30%,3月10天,5.76年,3.76年,5.70%,6.90%,14,247,-2.11%,-2.57%,-5.64%,-5.81%,88.6,91.6,40.75,132.35,-1.70%,62%,15%,17%,0.77,AA+,4.16%,137.40 ,138.9,47.3,2.40%,7,裕同转债
7,益丰转债,113583,2020/6/22,益丰药房,603939,医药,医药商业,130.91,0.47%,-0.05%,82.69,0.53%,124,6.00%,115.3,71.82,6.65,115.14,13.70%,5月5天,5.91年,3.91年,3.60%,4.10%,16,439,-2.16%,-2.61%,-5.58%,-5.74%,86.37,88.55,37.95,126.5,3.50%,41%,22%,16%,0.77,AA,4.66%,144.61 ,146.7,58.1,1.60%,5,益丰转债
238,兄弟转债!,128021,2017/12/27,兄弟科技,002562,医药,原料药,118.383,0.38%,0.23%,5.53,0.91%,5.1,0.80%,109.8,5.25,2.36,105.33,12.40%,转股中,3.40年,1.40年,10.10%,10.70%,5.1,50,-2.23%,-2.75%,-8.83%,-9.10%,95.9,95.09,21.19,116.28,1.80%,55%,20%,16%,0.66,AA,4.41%,130.78 ,131.4,35.5,4.20%,14,兄弟转债!
126,欧派转债,113543,2019/9/4,欧派家居,603833,其他,家居用品,129.65,0.35%,-0.28%,119.3,0.08%,11,0.60%,115.3,101.46,5.48,117.58,10.30%,转股中,5年42天,4年42天,3.00%,3.50%,15,501,-2.31%,-2.82%,-4.74%,-4.97%,87.21,91.8,36.63,128.43,1.00%,39%,18%,16%,0.77,AA,4.66%,139.95 ,141.7,49.9,3.90%,16,欧派转债
74,联得转债,123038,2020/1/22,联得装备,300545,机械装备,专用设备,135.3,0.59%,-1.34%,33.32,-0.83%,29,10.80%,119.1,25.29,6.96,131.75,2.70%,转股中,5.47年,3.47年,4.20%,5.50%,2,48,-2.35%,-2.93%,-6.96%,-7.16%,80.85,81.48,60.75,142.23,-4.90%,73%,<2%,17%,0.89,A+,7.36%,138.00 ,138.8,57.4,6.70%,16,联得转债
29,瀚蓝转债,110069,2020/5/7,XD瀚蓝环,600323,城市公用,三废处理,130.6,1.23%,-0.28%,23.03,1.28%,9,0.70%,113.5,20.2,2.64,114.01,14.60%,3月10天,5.76年,3.76年,5.60%,6.40%,9.9,176,-2.43%,-2.84%,-6.08%,-6.18%,87.22,90.01,34.13,124.14,5.20%,29%,24%,16%,0.75,AA+,4.16%,145.20 ,147.2,57.2,3.00%,7,瀚蓝转债
21,华统转债,128106,2020/5/8,华统股份,002840,农业,农产品加,130.52,0.35%,-1.46%,12.29,-1.29%,14,2.00%,113.2,9.39,2.2,130.88,-0.30%,3月13天,5.76年,3.76年,10.00%,13.10%,5.5,55,-2.48%,-2.88%,-5.73%,-5.89%,86.83,87.49,51.82,139.3,-6.30%,48%,<2%,16%,0.86,AA,4.66%,130.22 ,130.2,42.7,-24.30%,6,华统转债
239,国祯转债!,123002,2017/12/25,国祯环保,300388,城市公用,三废处理,119.534,0.08%,0.08%,9.51,0.21%,7.3,1.50%,109.8,8.48,1.86,112.15,6.60%,转股中,3.39年,1.39年,6.50%,7.20%,4.2,65,-2.52%,-3.04%,-9.45%,-9.73%,95.95,95.14,26.31,121.44,-1.60%,50%,15%,16%,0.74,AA,4.41%,126.13 ,126.9,31,1.90%,11,国祯转债!
49,康弘转债,128098,2020/3/31,康弘药业,002773,医药,化学制药,134.17,-0.25%,-1.81%,46.55,-2.41%,48,2.20%,116.3,35.3,8.48,131.87,1.70%,2月8天,5.67年,3.67年,4.00%,5.30%,16,408,-2.53%,-3.02%,-6.53%,-6.70%,87.32,90.3,50.52,140.82,-4.70%,43%,<2%,16%,0.85,AA,4.66%,135.87 ,136.5,46.2,10.30%,25,康弘转债
78,日月转债,113558,2020/1/14,日月股份,603218,机械装备,通用设备,132.43,0.08%,0.63%,18.24,0.83%,104,6.60%,115.3,13.84,2.73,131.79,0.50%,转股中,5.47年,3.47年,8.80%,11.60%,12,136,-2.55%,-3.02%,-6.54%,-6.72%,88.12,90.33,50.19,140.52,-5.80%,46%,<2%,16%,0.85,AA,4.66%,132.93 ,133.1,42.7,6.10%,19,日月转债
3,家悦转债,113584,2020/6/24,家家悦,603708,商业零售,超市,134,-0.37%,0.35%,44.29,-0.02%,49,5.60%,115.3,37.97,8.71,116.64,14.90%,5月10天,5.92年,3.92年,2.40%,2.80%,6.5,269,-2.55%,-2.99%,-6.11%,-6.27%,86.33,88.5,39.22,127.72,4.90%,38%,25%,16%,0.78,AA,4.66%,148.90 ,151.4,62.9,5.20%,2,家悦转债
172,中天转债!,110051,2019/3/22,中天科技,600522,通信互联,通信设备,128.58,1.89%,-1.64%,11.46,0.35%,158,3.10%,113.9,10.19,1.7,112.46,14.30%,转股中,4.65年,2.65年,11.30%,12.70%,40,351,-2.62%,-3.13%,-7.50%,-7.71%,92.9,95.62,28.56,124.18,3.50%,39%,20%,16%,0.7,AA+,3.91%,142.88 ,144.7,49.1,-0.50%,32,中天转债!
186,桐昆转债!,113020,2018/12/12,桐昆股份,601233,服装纺织,纺织行业,126.56,2.48%,0.18%,14,3.78%,100,2.30%,112.8,12.51,1.38,111.91,13.10%,转股中,4.38年,2.38年,13.40%,15.00%,35,259,-2.64%,-3.15%,-7.74%,-7.97%,93.79,95.7,27.6,123.3,2.60%,49%,21%,16%,0.7,AA+,3.91%,139.66 ,141.2,45.5,10.00%,16,桐昆转债!
44,永高转债,128099,2020/4/10,永高股份,002641,建筑,建筑行业,132.001,1.54%,-2.39%,7.3,-1.08%,23,2.50%,113.2,6.16,2.4,118.51,11.40%,2月14天,5.68年,3.68年,8.50%,10.10%,7,82,-2.71%,-3.11%,-6.12%,-6.29%,87.16,87.82,41.52,129.34,2.10%,37%,18%,17%,0.79,AA,4.66%,143.40 ,145.5,57.7,6.00%,10,永高转债
10,火炬转债,113582,2020/6/23,火炬电子,603678,电子,元器件制,135.26,3.94%,-1.87%,30.56,2.58%,94,11.80%,115.3,25.33,4.34,120.65,12.10%,5月0天,5.89年,3.89年,4.30%,5.20%,6,138,-2.72%,-3.16%,-6.36%,-6.52%,86.42,88.6,42.37,130.98,3.30%,43%,19%,16%,0.8,AA,4.66%,147.36 ,149.9,61.3,13.30%,3,火炬转债
199,凯发转债!,123014,2018/8/21,凯发电气,300407,能源电力,电力设备,118.793,0.18%,0.94%,8.06,1.77%,46,33.30%,109.1,8.12,1.93,99.26,19.70%,转股中,3年22天,1年22天,4.70%,4.70%,1.2,25,-2.79%,-3.32%,-11.30%,-11.60%,93.67,88.73,22.78,111.51,6.50%,47%,32%,18%,0.63,A+,7.11%,138.49 ,138.3,44.7,1.00%,15,凯发转债!
15,全筑转债,113578,2020/5/19,全筑股份,603030,建筑,装饰工程,139.5,1.23%,0.14%,7.77,1.57%,84,15.70%,118.3,5.47,1.94,142.05,-1.80%,3月23天,5.79年,3.79年,9.20%,13.00%,3.8,42,-2.85%,-3.38%,-7.25%,-7.41%,86.82,91.31,59.43,150.74,-7.50%,73%,<2%,17%,0.87,AA,4.66%,137.70 ,137,45.6,21.00%,6,全筑转债
12,健友转债,113579,2020/5/22,健友股份,603707,医药,原料药,134.82,-0.49%,-0.62%,61.6,-1.47%,7,1.00%,114.2,54.97,13.93,112.06,20.30%,3月27天,5.80年,3.80年,1.10%,1.30%,5,443,-2.87%,-3.29%,-6.45%,-6.61%,86.69,88.11,35.51,123.63,9.10%,54%,30%,16%,0.76,AA,4.66%,155.12 ,157.6,69.5,0.20%,6,健友转债
72,麦米转债,128089,2020/1/21,麦格米特,002851,电子,电子产品,132.7,0.08%,-0.08%,25.89,0.00%,26,3.00%,113.3,20.15,6.07,128.49,3.30%,转股中,5.48年,3.48年,5.40%,6.90%,6.6,122,-2.90%,-3.31%,-6.58%,-6.76%,85.12,84.33,52.84,137.17,-3.30%,61%,<2%,16%,0.88,AA-,5.66%,136.00 ,136.9,51.8,0.40%,18,麦米转债
