序号,转债名称,转债代码,进展/上市日期,股票名称,股票代码,行业,子行业,转债价格,涨跌,日内套利,股价,涨跌,转债成交额,转债换手率,剩余本息,转股价格,P/B,转股价值,转股溢价率,距离转股日,剩余年限,回售年限,余额/市值,余额/股本,转债余额,股票市值,税前收益率,税后收益率,税前回售收益,税后回售收益,回售价值,纯债价值,期权价值,内在价值,价值溢价,历史波动,隐含波动,预测波动,弹性,信用,折现率,双低,老式双低,新式双低,MA20乖离,热门度,转债名称
87,金牌转债,113553,2020/1/7,金牌厨柜,603180,其他,家居用品,122.14,-0.38%,0.39%,47.14,0.02%,2.4,0.50%,124.6,44.14,2.74,106.8,14.40%,转股中,5.46年,3.46年,8.80%,9.40%,3.9,45,0.37%,-0.38%,-4.35%,-4.55%,85.41,92.78,30.2,122.98,-0.70%,52%,17%,16%,0.68,AA-,5.67%,136.54 ,137.5,44.7,-6.90%,17,金牌转债
39,华安转债,110067,2020/4/9,华安证券,600909,金融,证券行业,108.21,-0.27%,-0.05%,6.81,-0.87%,25,0.80%,110.5,8.77,1.81,77.65,39.40%,2月23天,5.71年,无权,11.40%,8.80%,28,247,0.37%,0.03%,无权,无权,无权,90.18,10.83,101.01,7.10%,40%,29%,18%,0.37,AAA,3.67%,147.61 ,138.8,48.6,-3.20%,25,华安转债
103,天路转债,110060,2019/11/28,西藏天路,600326,建筑,水泥,113.3,-1.50%,0.42%,7.07,-1.81%,1.9,0.20%,115.3,7.24,1.81,97.65,16.00%,转股中,5.34年,3.34年,17.80%,17.30%,11,61,0.33%,-0.18%,-2.49%,-2.70%,88.62,90.83,22.4,113.23,0.10%,44%,18%,16%,0.6,AA,4.67%,129.30 ,128.9,38.1,1.60%,14,天路转债
2,楚江转债,128109,2020/6/23,楚江新材,002171,有色金属,铜金属,113.2,-0.92%,0.33%,8.78,-0.90%,373,17.90%,115.3,8.73,2.2,100.57,12.60%,5月16天,5.94年,3.94年,15.60%,15.70%,18,117,0.32%,-0.15%,-2.11%,-2.28%,86.22,88.38,27.63,116.01,-2.40%,57%,15%,17%,0.65,AA,4.67%,125.80 ,125.8,37.5,1.90%,3,楚江转债
204,湖广转债!,127007,2018/8/1,湖北广电,000665,传媒娱乐,影视娱乐,111.76,-0.39%,-0.81%,5.41,-2.35%,5.2,0.40%,113.1,5.61,0.81,96.43,15.90%,转股中,4年1.1天,2年1.1天,22.90%,22.10%,12,53,0.31%,-0.29%,-3.48%,-3.78%,95.48,97.45,16.09,113.53,-1.60%,45%,15%,17%,0.51,AA+,3.89%,127.66 ,127.1,29.6,-3.60%,18,湖广转债!
176,光华转债!,128051,2019/1/9,光华科技,002741,电子,元器件制,114.02,0.19%,-0.01%,12.04,0.33%,13,4.70%,115.5,12.72,3.83,94.65,20.50%,转股中,4.47年,2.47年,5.50%,5.30%,2.5,45,0.30%,-0.33%,-3.53%,-3.80%,90.57,91.85,20.47,112.32,1.50%,42%,21%,17%,0.56,AA-,5.39%,134.52 ,133.4,41.5,-0.40%,25,光华转债!
217,大族转债!,128035,2018/3/5,大族激光,002008,机械装备,专用设备,107.009,0.37%,0.00%,34.63,5.81%,41,1.70%,108,52.3,4.41,66.21,61.60%,转股中,3.61年,1.61年,6.20%,4.10%,23,370,0.26%,-0.16%,-1.38%,-1.85%,97.57,94.26,4.22,98.48,8.70%,45%,42%,16%,0.06,AA+,3.89%,168.61 ,147.8,50.2,7.00%,20,大族转债!
250,海印转债!,127003,2016/7/1,海印股份,000861,商业零售,商场,111.267,-0.65%,-1.41%,3.12,-4.00%,12,1.20%,111.8,3.01,1.98,103.65,7.30%,转股中,1.95年,回售中,13.50%,14.00%,9.4,70,0.25%,-0.85%,回售中,回售中,100.3,103.18,11.18,114.36,-2.70%,32%,9%,16%,0.52,AA,4.24%,118.57 ,118.9,15.7,-1.10%,84,海印转债!
37,三祥转债!,113572,2020/4/9,三祥新材,603663,其他,其他,111.6,-0.42%,0.69%,13.99,0.36%,1.2,0.50%,113.2,14.19,4.79,98.59,13.20%,2月23天,5.71年,3.71年,7.70%,7.60%,2.1,27,0.25%,-0.17%,-1.89%,-2.07%,78.93,76.05,36.7,112.74,-1.00%,45%,18%,17%,0.76,A+,7.37%,124.80 ,124.6,45.7,-1.90%,14,三祥转债!
162,博彦转债,128057,2019/4/2,博彦科技,002649,计算机及,软件开发,116,0.13%,-0.92%,9.07,-1.20%,12,1.90%,117.1,8.72,1.79,104.01,11.50%,转股中,4.69年,2.69年,11.20%,11.70%,5.4,48,0.21%,-0.44%,-3.92%,-4.15%,89.33,92.03,26.41,118.43,-2.10%,44%,13%,16%,0.66,AA-,5.39%,127.50 ,128,36,3.10%,32,博彦转债
185,张行转债,128048,2018/11/29,张家港行,002839,金融,银行行业,113,2.07%,1.78%,5.79,7.22%,116,4.10%,113.9,5.91,0.99,97.97,15.30%,转股中,4.38年,无权,23.90%,23.40%,25,105,0.19%,-0.39%,无权,无权,无权,96.71,18.7,115.41,-2.10%,41%,19%,18%,0.53,AA+,3.89%,128.30 ,128,31.3,8.30%,17,张行转债
133,三星转债,113536,2019/6/24,三星新材,603578,家电,零部件制,113.73,-0.16%,-0.99%,20.53,-1.82%,2.4,1.10%,114.8,19.54,2.97,105.07,8.20%,转股中,4.93年,2.93年,10.40%,10.90%,1.9,18,0.19%,-0.34%,-3.09%,-3.28%,90.54,93.25,27.07,120.32,-5.50%,41%,10%,18%,0.63,AA,4.39%,121.93 ,122.4,29.1,-3.90%,42,三星转债
14,聚飞转债,123050,2020/5/15,聚飞光电,300303,电子,LED行,122.901,0.04%,-0.53%,5.87,-0.68%,13,1.50%,124.2,5.28,3.32,111.17,10.50%,3月25天,5.80年,3.80年,9.40%,10.40%,7.1,75,0.18%,-0.51%,-4.14%,-4.32%,83.87,90.79,36.07,126.87,-3.10%,44%,13%,17%,0.72,AA-,5.67%,133.40 ,134.6,43.8,3.20%,10,聚飞转债
132,中环转债,123026,2019/7/1,中环环保,300692,城市公用,三废处理,110.28,0.05%,0.05%,12.36,0.16%,0.5,0.20%,110.6,12.31,2.25,100.41,9.80%,转股中,3.95年,1.95年,11.40%,11.40%,2.3,20,0.07%,-0.42%,-3.29%,-3.53%,92,90.21,24.42,114.63,-3.80%,64%,14%,18%,0.63,AA-,5.39%,120.08 ,120.2,28.2,1.00%,34,中环转债
111,金能转债,113545,2019/11/7,金能科技,603113,煤炭,炼焦,115,0.89%,-0.10%,11.83,1.20%,14,0.80%,115.3,11.4,1.39,103.77,10.80%,转股中,5.30年,3.30年,18.80%,19.50%,15,80,0.05%,-0.46%,-2.94%,-3.15%,88.78,90.99,27.52,118.51,-3.00%,42%,14%,17%,0.66,AA,4.67%,125.80 ,126.2,35.2,9.00%,24,金能转债
66,唐人转债,128092,2020/1/22,唐人神,002567,农业,畜牧业,115,0.31%,-0.08%,9.13,0.33%,7.8,0.60%,115.3,8.63,2.16,105.79,8.70%,9天,5.51年,3.51年,16.20%,17.20%,12,76,0.05%,-0.45%,-2.78%,-2.97%,87.93,90.12,29.04,119.16,-3.50%,54%,12%,16%,0.69,AA,4.67%,123.70 ,124.2,34.1,3.30%,33,唐人转债
148,现代转债,110057,2019/4/30,XD现代制,600420,医药,化学制药,110.66,-0.04%,0.57%,9.74,0.93%,43,2.40%,110.8,9.89,1.34,98.48,12.40%,转股中,4.76年,2.76年,16.20%,15.90%,16,100,0.03%,-0.39%,-2.34%,-2.55%,93.77,94.82,18.51,113.32,-2.30%,30%,15%,16%,0.57,AAA,3.39%,123.06 ,122.8,28,6.20%,23,现代转债
33,联创转债!,128101,2020/4/13,联创电子,002036,电子,液晶显示,115.1,-0.27%,0.27%,12.1,0.00%,2.5,0.70%,115.1,14.48,3.72,83.56,37.70%,2月26天,5.72年,3.72年,2.70%,2.20%,3,112,0.00%,-0.47%,-2.69%,-2.86%,86.89,89.07,15.47,104.55,10.10%,56%,32%,17%,0.45,AA,4.67%,152.80 ,146.6,57.6,-0.70%,15,联创转债!
106,索发转债,113547,2019/11/22,索通发展,603612,其他,其他,119.15,0.68%,-0.97%,11.69,-0.43%,3.5,0.30%,119.1,10.67,1.57,109.56,8.80%,转股中,5.33年,3.33年,23.50%,25.70%,9.5,40,-0.01%,-0.63%,-3.75%,-3.98%,89.24,93.93,30.54,124.47,-4.30%,60%,11%,17%,0.68,AA,4.67%,127.95 ,128.7,34.8,1.80%,12,索发转债
55,柳药转债,113563,2020/2/24,DR柳药股,603368,医药,医药商业,113.51,0.44%,0.19%,23.63,1.03%,13,1.50%,113.2,24.47,1.34,96.57,17.50%,25天,5.56年,3.56年,13.10%,12.70%,8,61,-0.05%,-0.48%,-2.42%,-2.61%,87.64,88.28,23.24,111.52,1.80%,39%,20%,16%,0.62,AA,4.67%,131.01 ,130.5,42.2,-28.30%,17,柳药转债
139,创维转债!,127013,2019/5/16,创维数字,000810,电子,电子行业,118.5,1.61%,2.63%,12.07,6.72%,86,7.50%,117.9,11.39,3.41,105.97,11.80%,转股中,4.80年,2.80年,7.60%,8.10%,9.8,128,-0.11%,-0.76%,-4.53%,-4.73%,91.13,96.29,24.25,120.54,-1.70%,51%,18%,16%,0.63,AA,4.39%,130.30 ,131,34.7,7.60%,25,创维转债!
238,久立转2!,128019,2017/12/1,久立特材,002318,石油天然,石油天然,110.308,-0.17%,-0.11%,7.2,-0.55%,1.3,0.10%,109.8,7.62,1.84,94.49,16.70%,转股中,3.37年,1.37年,17.20%,16.20%,10,61,-0.14%,-0.68%,-4.68%,-4.99%,96.07,95.29,14.55,109.84,0.40%,35%,19%,17%,0.51,AA,4.39%,127.01 ,126.1,30.1,0.60%,15,久立转2!
98,利德转债!,123035,2019/12/9,利亚德,300296,电子,LED行,116.5,0.26%,0.12%,6.13,0.82%,6.4,0.70%,115.6,6.98,1.85,87.82,32.70%,转股中,5.38年,3.38年,5.10%,4.50%,8,156,-0.15%,-0.66%,-3.16%,-3.37%,90.22,93.24,15.2,108.44,7.40%,50%,29%,17%,0.46,AA+,4.17%,149.20 ,145.2,51.9,3.80%,17,利德转债!
51,宏辉转债,113565,2020/3/16,宏辉果蔬,603336,农业,农产品加,119.17,-2.73%,-2.67%,12.02,-6.60%,90,22.40%,118.2,10,3.04,120.2,-0.90%,2月8天,5.67年,3.67年,8.50%,10.20%,3.3,39,-0.15%,-0.70%,-3.50%,-3.69%,84.48,87.05,44.61,131.67,-9.50%,62%,<2%,16%,0.82,AA-,5.67%,118.27 ,118.1,31.1,-8.80%,13,宏辉转债
31,天铁转债,123046,2020/4/17,天铁股份,300587,铁路,铁路设备,119.56,0.02%,0.06%,17.9,0.11%,5,1.10%,118.2,17.35,3.11,103.17,15.90%,3月0天,5.73年,3.73年,12.30%,12.70%,4,33,-0.20%,-0.76%,-3.53%,-3.72%,84.2,86.78,32.09,118.88,0.60%,55%,19%,17%,0.69,AA-,5.67%,135.46 ,135.9,49.2,-3.20%,8,天铁转债
86,明阳转债!,113029,2020/1/7,明阳智能,601615,能源电力,风能,114.74,-0.17%,-0.39%,12.45,-0.88%,13,0.60%,113.3,12.58,2.51,98.97,15.90%,转股中,5.47年,3.47年,9.90%,9.80%,17,172,-0.24%,-0.67%,-2.74%,-2.94%,88.08,88.72,25.53,114.24,0.40%,53%,18%,17%,0.63,AA,4.67%,130.64 ,130.5,41.8,2.40%,25,明阳转债!
99,川投转债,110061,2019/12/2,川投能源,600674,能源电力,水电,112.8,-0.07%,0.37%,9.3,0.54%,2.8,0.10%,111,9.92,1.52,93.75,20.30%,转股中,5.38年,3.38年,9.80%,9.20%,40,409,-0.30%,-0.68%,-2.42%,-2.60%,91.2,91.78,17.85,109.63,2.90%,19%,20%,16%,0.54,AAA,3.67%,133.10 ,131.9,40.1,2.60%,18,川投转债
96,常汽转债,113550,2019/12/12,常熟汽饰,603035,汽车,零部件制,123.89,-0.89%,-0.27%,11.61,-1.53%,3.4,0.30%,121.8,9.93,1.21,116.92,6.00%,转股中,5.39年,3.39年,28.70%,33.60%,9.3,33,-0.32%,-1.00%,-4.67%,-4.90%,86.28,91.13,39.84,130.97,-5.40%,40%,8%,17%,0.76,AA-,5.67%,129.89 ,130.9,39.7,-0.90%,19,常汽转债
188,利尔转债!,128046,2018/11/9,利尔化学,002258,石油天然,农化,114.803,1.27%,1.47%,18.01,4.89%,48,5.00%,112.9,18.62,2.91,96.72,18.70%,转股中,4.31年,2.31年,9.00%,8.70%,8.5,94,-0.40%,-0.94%,-4.18%,-4.43%,93.08,94.2,18.11,112.31,2.20%,43%,23%,16%,0.56,AA,4.39%,133.50 ,132.9,38.7,5.90%,11,利尔转债!
206,华通转债!,128040,2018/7/13,华通医药,002758,医药,医药商业,114.116,-0.92%,-0.03%,11.07,-1.60%,2.9,1.10%,112.3,11.29,3.68,98.05,16.40%,转股中,3.96年,1.96年,9.50%,9.40%,2.2,23,-0.41%,-0.97%,-4.81%,-5.05%,91.99,91.54,21.86,113.4,0.60%,44%,20%,18%,0.59,AA-,5.39%,130.52 ,130.2,38.2,-7.00%,33,华通转债!
67,汽模转2,128090,2020/1/23,天汽模,002510,汽车,零部件制,118.59,0.08%,-1.26%,4.31,-1.82%,6.8,1.20%,115.2,4.19,1.49,102.86,15.30%,2.1天,5.50年,3.50年,11.90%,12.20%,4.7,40,-0.54%,-1.02%,-3.62%,-3.81%,87.86,90.05,28.5,118.55,0.00%,47%,18%,18%,0.65,AA,4.67%,133.89 ,134.3,44.3,-1.70%,30,汽模转2
158,浙商转债!,113022,2019/3/28,浙商证券,601878,金融,证券行业,112.85,0.26%,-0.76%,10.11,-1.37%,5.2,0.10%,109.8,12.37,2.29,81.73,38.10%,转股中,4.71年,无权,10.40%,8.50%,35,337,-0.59%,-0.97%,无权,无权,无权,94.14,10.5,104.64,7.80%,47%,30%,18%,0.37,AAA,3.39%,150.95 ,144,49.8,1.80%,23,浙商转债!
84,仙鹤转债,113554,2020/1/10,仙鹤股份,603733,造纸包装,造纸行业,123.02,-0.38%,-0.87%,16.13,-1.59%,14,0.90%,118.3,13.27,2.66,121.55,1.20%,转股中,5.47年,3.47年,12.70%,15.40%,13,99,-0.72%,-1.30%,-4.64%,-4.82%,87.92,92.58,39.84,132.42,-7.10%,47%,<2%,16%,0.79,AA,4.67%,124.22 ,124.5,31.9,1.70%,16,仙鹤转债
156,伊力转债!,110055,2019/4/4,伊力特,600197,食品饮料,白酒,119.38,-0.95%,0.08%,19.34,-1.23%,103,9.80%,115,17.25,3.14,112.12,6.50%,转股中,4.72年,2.72年,10.40%,11.70%,8.7,84,-0.80%,-1.36%,-4.88%,-5.09%,91.56,94.29,29.84,124.14,-3.80%,42%,11%,16%,0.71,AA,4.39%,125.88 ,126.6,32.4,18.90%,29,伊力转债!
114,远东转债,128075,2019/10/31,远东传动,002406,汽车,零部件制,120.122,0.10%,0.35%,6.45,0.62%,1.1,0.10%,115.2,5.79,1.32,111.4,7.80%,转股中,5.24年,3.24年,24.70%,27.50%,8.9,36,-0.81%,-1.32%,-4.26%,-4.46%,88.91,91.13,32.96,124.08,-3.20%,31%,14%,17%,0.72,AA,4.67%,127.92 ,128.8,37.7,-0.30%,19,远东转债
22,东时转债,113575,2020/4/30,东方时尚,603377,其他,其他,119.51,0.70%,-0.28%,16.89,0.54%,10,2.00%,113.5,14.56,5.78,116,3.00%,3月20天,5.78年,3.78年,4.30%,5.00%,4.3,99,-0.90%,-1.32%,-3.53%,-3.70%,86.85,87.62,39.21,126.83,-5.80%,43%,<2%,16%,0.79,AA,4.67%,122.51 ,123,35.4,-0.30%,16,东时转债
198,万顺转债,123012,2018/8/29,万顺新材,300057,造纸包装,包装材料,115,1.59%,-2.11%,4.79,-1.03%,56,37.60%,110.9,5.31,0.96,90.21,27.50%,转股中,4年23天,2年23天,4.00%,3.60%,1.3,32,-0.91%,-1.40%,-4.71%,-4.98%,92.11,90.05,17.89,107.94,6.50%,41%,26%,18%,0.51,AA-,5.39%,142.50 ,139.8,47.7,-3.10%,17,万顺转债
154,亨通转债!,110056,2019/4/16,亨通光电,600487,通信互联,通信设备,120.3,-0.13%,0.29%,16.56,0.24%,15,0.70%,114.8,15.66,2.36,105.75,13.80%,转股中,4.73年,2.73年,5.30%,5.60%,17,323,-1.00%,-1.55%,-5.17%,-5.37%,92.59,96.17,23.35,119.52,0.70%,47%,19%,16%,0.63,AA+,3.89%,134.10 ,134.9,38.7,-0.30%,32,亨通转债!
53,恩捷转债!,128095,2020/2/28,恩捷股份,002812,电子,元器件制,121.95,0.08%,0.43%,66.46,0.76%,29,1.50%,115.3,64.49,11.69,103.05,18.30%,51天,5.63年,3.63年,3.00%,3.10%,16,535,-1.01%,-1.49%,-4.20%,-4.38%,87.45,89.63,28.3,117.94,3.40%,71%,24%,17%,0.66,AA,4.67%,140.25 ,140.8,51.2,7.40%,19,恩捷转债!
207,三力转债!,128039,2018/6/29,三 力 士,002224,机械装备,专用设备,114.65,-0.30%,0.65%,6.18,0.49%,6.1,2.60%,109.8,5.83,2.01,106,8.20%,转股中,3.95年,1.95年,4.50%,4.80%,2,45,-1.11%,-1.56%,-5.17%,-5.39%,91.84,89.55,27.68,117.23,-2.20%,41%,16%,17%,0.7,AA-,5.39%,122.85 ,123.3,31.5,1.30%,19,三力转债!
11,全筑转债,113578,2020/5/19,全筑股份,603030,建筑,装饰工程,126.25,1.48%,4.13%,6.85,7.03%,68,14.10%,118.3,5.47,1.71,125.23,0.80%,4月1天,5.81年,3.81年,10.40%,13.00%,3.8,37,-1.13%,-1.67%,-4.84%,-5.01%,86.7,91.17,45.04,136.21,-7.30%,73%,12%,17%,0.8,AA,4.67%,127.05 ,127.3,36.1,10.90%,6,全筑转债
85,木森转债,128084,2020/1/10,木林森,002745,电子,LED行,124.781,-0.79%,0.79%,16.07,0.00%,226,6.80%,117.3,12.8,1.98,125.55,-0.60%,转股中,5.47年,3.47年,13.00%,16.30%,27,205,-1.14%,-1.69%,-4.98%,-5.17%,88.08,91.83,43.63,135.46,-7.90%,59%,<2%,16%,0.82,AA,4.67%,124.18 ,124,32.2,17.40%,23,木森转债
182,桐昆转债!,113020,2018/12/12,桐昆股份,601233,服装纺织,纺织行业,118.59,1.06%,2.45%,13.02,5.60%,39,0.90%,112.8,12.51,1.28,104.08,13.90%,转股中,4.40年,2.40年,14.40%,15.00%,35,241,-1.15%,-1.67%,-5.29%,-5.52%,93.76,95.7,21.9,117.59,0.80%,49%,22%,16%,0.63,AA+,3.89%,132.49 ,133.1,37.4,3.50%,16,桐昆转债!
7,龙蟠转债,113581,2020/5/19,龙蟠科技,603906,石油天然,化工,139.43,0.17%,-0.35%,14.76,-0.20%,284,50.70%,129.6,9.48,3.23,155.7,-10.40%,4月4天,5.82年,3.82年,9.00%,13.90%,4,45,-1.28%,-2.08%,-6.57%,-6.85%,80.66,86.72,81.08,167.8,-16.90%,50%,<2%,17%,0.91,A+,7.37%,129.03 ,123.2,36.4,15.20%,13,龙蟠转债
17,华统转债,128106,2020/5/8,华统股份,002840,农业,农产品加,121.97,0.47%,1.09%,17.56,1.97%,2.7,0.40%,113.2,15.07,3.15,116.52,4.70%,3月21天,5.79年,3.79年,11.20%,13.10%,5.5,49,-1.30%,-1.71%,-4.05%,-4.22%,86.72,87.35,39.64,126.99,-4.00%,48%,12%,16%,0.79,AA,4.67%,126.67 ,127.4,40.1,6.70%,6,华统转债
6,火炬转债,113582,2020/6/23,火炬电子,603678,电子,元器件制,124.76,1.26%,-1.65%,27.71,-0.54%,104,14.00%,115.3,25.33,3.94,109.4,14.00%,5月8天,5.92年,3.92年,4.80%,5.20%,6,125,-1.35%,-1.80%,-4.44%,-4.61%,86.3,88.46,33.32,121.78,2.40%,43%,18%,16%,0.73,AA,4.67%,138.76 ,140.1,51.7,4.80%,2,火炬转债
115,桃李转债!,113544,2019/10/15,桃李面包,603866,食品饮料,休闲食品,123.96,-0.02%,-0.77%,49.79,-1.15%,8.1,0.70%,115.3,46.54,8.67,106.98,15.90%,转股中,5.23年,3.23年,3.00%,3.30%,10,328,-1.40%,-1.91%,-5.14%,-5.34%,89.04,91.26,28.81,120.07,3.20%,41%,21%,16%,0.69,AA,4.67%,139.86 ,140.9,49.7,-1.40%,20,桃李转债!
40,永高转债,128099,2020/4/10,永高股份,002641,建筑,建筑行业,123,-0.01%,0.22%,6.51,0.31%,6.2,0.70%,113.2,6.16,2.14,105.68,16.40%,2月22天,5.70年,3.70年,9.60%,10.10%,7,73,-1.47%,-1.88%,-4.35%,-4.52%,87.04,87.68,31.39,119.08,3.30%,36%,23%,17%,0.7,AA,4.67%,139.40 ,140.3,52.6,-8.20%,10,永高转债
77,至纯转债,113556,2020/1/9,至纯科技,603690,机械装备,专用设备,137.58,-1.75%,4.62%,41.16,3.18%,313,63.40%,126.8,29.47,7.71,139.67,-1.50%,转股中,5.48年,3.48年,3.40%,4.70%,3.6,106,-1.51%,-2.29%,-7.29%,-7.50%,81.05,86.65,63.75,150.4,-8.50%,62%,<2%,16%,0.9,A+,7.37%,136.08 ,135.5,48.8,22.70%,14,至纯转债
122,欧派转债,113543,2019/9/4,欧派家居,603833,其他,家居用品,124.86,0.77%,0.78%,116.61,2.06%,9.3,0.50%,115.3,101.46,5.36,114.93,8.60%,转股中,5年50天,4年50天,3.10%,3.50%,15,490,-1.57%,-2.09%,-3.87%,-4.10%,87.09,91.66,34.62,126.28,-1.10%,39%,17%,16%,0.76,AA,4.67%,133.46 ,134.8,43.1,1.00%,16,欧派转债
108,英联转债,128079,2019/11/21,英联股份,002846,造纸包装,包装材料,128.2,0.39%,-0.14%,17,0.29%,56,21.00%,117.9,13.41,4.88,126.77,1.10%,转股中,5.32年,3.32年,6.30%,8.00%,2.1,33,-1.59%,-2.17%,-5.87%,-6.07%,81.47,81.46,56.58,138.04,-7.10%,63%,<2%,18%,0.87,A+,7.37%,129.30 ,129.6,48.2,0.50%,20,英联转债
234,兄弟转债!,128021,2017/12/27,兄弟科技,002562,医药,原料药,115.91,-0.80%,0.14%,5.3,-1.12%,1.9,0.30%,109.8,5.25,2.26,100.95,14.80%,转股中,3.42年,1.42年,10.60%,10.70%,5.1,48,-1.60%,-2.12%,-7.48%,-7.76%,95.84,95.06,18.24,113.31,2.30%,55%,21%,16%,0.6,AA,4.39%,130.71 ,130.9,35,-0.20%,14,兄弟转债!
138,雅化转债!,128065,2019/5/10,雅化集团,002497,石油天然,化工,119.677,-1.38%,-0.04%,9.28,-2.11%,7.8,0.80%,110.9,8.96,3.33,103.57,15.60%,转股中,4.80年,2.80年,9.00%,9.30%,8,89,-1.60%,-2.01%,-4.84%,-5.05%,91.12,90.59,25.75,116.34,2.90%,53%,22%,16%,0.67,AA,4.39%,135.28 ,135.8,44.7,6.50%,24,雅化转债!
223,航电转债,110042,2018/1/15,中航电子,600372,航空航天,航空航天,115.8,-0.16%,-0.40%,13.29,-1.19%,25,0.90%,109.3,14.18,3.13,93.72,23.60%,转股中,3.50年,1.50年,10.20%,9.60%,24,234,-1.67%,-2.16%,-6.96%,-7.26%,97.3,97.52,12.01,109.53,5.70%,35%,26%,16%,0.48,AAA,3.39%,139.40 ,137.9,40.4,-0.20%,10,航电转债
24,裕同转债,128104,2020/4/28,裕同科技,002831,造纸包装,包装材料,127.33,0.60%,-1.44%,27.83,-1.10%,24,1.30%,115.3,23.24,3.78,119.75,6.30%,3月18天,5.78年,3.78年,5.70%,6.90%,14,244,-1.73%,-2.19%,-5.09%,-5.26%,88.48,91.46,39.66,131.12,-2.90%,62%,10%,17%,0.76,AA+,4.17%,133.63 ,134.9,43.4,3.30%,7,裕同转债
3,益丰转债,113583,2020/6/22,益丰药房,603939,医药,医药商业,127.65,-0.51%,-0.43%,84.5,-1.19%,219,10.80%,115.3,71.82,6.79,117.66,8.50%,5月13天,5.93年,3.93年,3.50%,4.10%,16,448,-1.73%,-2.18%,-4.96%,-5.13%,86.25,88.41,40.12,128.53,-0.70%,42%,16%,16%,0.79,AA,4.67%,136.15 ,137.6,49.2,7.00%,6,益丰转债
1,N家悦转,113584,2020/6/24,家家悦,603708,商业零售,超市,128,28.00%,0.00%,44.1,1.50%,374,45.30%,115.3,37.97,8.67,116.14,10.20%,5月18天,5.94年,3.94年,2.40%,2.80%,6.5,268,-1.77%,-2.22%,-5.02%,-5.18%,86.21,88.36,38.94,127.31,0.50%,38%,<2%,16%,0.78,AA,4.67%,138.20 ,139.9,51.5,9.90%,2,N家悦转
235,国祯转债!,123002,2017/12/25,国祯环保,300388,城市公用,三废处理,116.601,-0.04%,-0.77%,9.14,-1.19%,3,0.60%,109.8,8.48,1.78,107.78,8.20%,转股中,3.41年,1.41年,6.70%,7.20%,4.2,62,-1.78%,-2.30%,-7.88%,-8.16%,95.89,95.11,23.02,118.13,-1.30%,50%,14%,16%,0.68,AA,4.39%,124.80 ,125.4,29.5,-1.90%,11,国祯转债!
25,瀚蓝转债,110069,2020/5/7,瀚蓝环境,600323,城市公用,三废处理,125.91,-0.31%,-0.42%,22.28,-1.02%,7.2,0.60%,113.5,20.42,2.55,109.11,15.40%,3月18天,5.78年,3.78年,5.80%,6.30%,9.9,171,-1.80%,-2.21%,-5.16%,-5.26%,87.1,89.88,30.33,120.21,4.70%,29%,23%,16%,0.71,AA+,4.17%,141.31 ,142.7,52.8,-0.50%,7,瀚蓝转债
45,康弘转债,128098,2020/3/31,康弘药业,002773,医药,化学制药,129.585,0.03%,0.25%,44.7,0.34%,61,2.90%,116.3,35.3,8.14,126.63,2.30%,2月16天,5.69年,3.69年,4.20%,5.30%,16,391,-1.92%,-2.41%,-5.64%,-5.81%,87.2,90.16,46.08,136.24,-4.90%,44%,<2%,16%,0.83,AA,4.67%,131.89 ,132.5,42.4,13.30%,26,康弘转债
243,国君转债!,113013,2017/7/24,国泰君安,601211,金融,证券行业,115.81,-0.04%,0.58%,17.36,1.40%,19,0.20%,109.3,19.4,1.26,89.48,29.40%,转股中,3年10天,无权,4.50%,4.10%,70,1546,-1.94%,-2.49%,无权,无权,无权,99.05,8.88,107.93,7.30%,29%,29%,17%,0.39,AAA,3.39%,145.21 ,142.1,43.1,7.00%,14,国君转债!
248,光大转债,113011,2017/7/18,XD光大银,601818,金融,银行行业,114.16,0.67%,-0.41%,3.59,0.56%,45,0.10%,108.3,3.76,0.58,95.48,19.60%,转股中,2.72年,无权,15.90%,15.20%,300,1884,-1.95%,-2.51%,无权,无权,无权,99.44,10.25,109.7,4.10%,21%,21%,16%,0.47,AAA,3.24%,133.76 ,132.8,33.4,-5.50%,16,光大转债
168,中天转债!,110051,2019/3/22,中天科技,600522,通信互联,通信设备,124.69,0.15%,-0.27%,11.3,-0.18%,20,0.40%,113.9,10.19,1.67,110.89,12.40%,转股中,4.67年,2.67年,11.40%,12.70%,40,346,-1.95%,-2.47%,-6.43%,-6.64%,92.87,95.62,27.36,122.99,1.40%,39%,19%,16%,0.69,AA+,3.89%,137.09 ,138.5,42.9,-3.20%,32,中天转债!
256,航信转债!!,110031,2015/6/30,航天信息,600271,计算机及,软件开发,109.06,-0.72%,0.72%,16.63,0.00%,4,0.20%,107,21.79,2.8,76.32,42.90%,转股中,0.96年,回售中,7.80%,5.90%,24,309,-1.97%,-3.31%,回售中,回售中,100.27,104.06,0.19,104.25,4.60%,40%,42%,17%,0.03,AAA,2.95%,151.96 ,141.8,37.7,0.90%,15,航信转债!!
74,日月转债,113558,2020/1/14,日月股份,603218,机械装备,通用设备,128.47,2.19%,-1.51%,17.18,0.82%,30,2.00%,115.3,13.84,2.57,124.13,3.50%,0.1天,5.49年,3.49年,9.40%,11.70%,12,128,-1.99%,-2.47%,-5.72%,-5.90%,88,90.19,43.66,133.86,-4.00%,46%,<2%,16%,0.82,AA,4.67%,131.97 ,132.8,42.6,-6.50%,20,日月转债
